dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
arbitrary weights,original Loss,1,16,10,0.14859749376773834,0.12184901535511017,46.7839138507843
arbitrary weights,original Loss,1,16,10,0.14949843287467957,0.12170182168483734,46.88857126235962
arbitrary weights,original Loss,1,16,10,0.1492231786251068,0.12259815633296967,46.52852010726929
arbitrary weights,original Loss,1,16,10,0.14845167100429535,0.12161363661289215,46.661802530288696
arbitrary weights,original Loss,1,16,10,0.14969956874847412,0.12285909801721573,46.54142737388611
