dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
identity matrix weights,original Loss,1,2,30,0.15030249953269958,0.12209247797727585,132.57570338249207
identity matrix weights,original Loss,1,2,30,0.15220949053764343,0.12375246733427048,131.59040594100952
identity matrix weights,original Loss,1,2,30,0.15220679342746735,0.123750701546669,132.0943624973297
identity matrix weights,original Loss,1,2,30,0.1503874510526657,0.12215489149093628,131.8067798614502
identity matrix weights,original Loss,1,2,30,0.15220819413661957,0.12375160306692123,132.53745865821838
identity matrix weights,original Loss,1,2,30,0.1522097885608673,0.123752661049366,132.02059388160706
identity matrix weights,original Loss,1,2,30,0.1522049456834793,0.1237494945526123,132.3396828174591
identity matrix weights,original Loss,1,2,30,0.1522059440612793,0.12375015765428543,131.58336877822876
identity matrix weights,original Loss,1,2,30,0.15220680832862854,0.1237507164478302,132.6099352836609
identity matrix weights,original Loss,1,2,30,0.15220782160758972,0.12375137209892273,132.42684769630432
