dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,4,16,50,0.08163771033287048,0.05820149555802345,402.0901961326599
data2,STGCN,4,32,50,0.08179068565368652,0.05830341950058937,402.21405363082886
data2,STGCN,4,64,50,0.08480174839496613,0.05924024432897568,416.9388542175293
data2,STGCN,8,16,50,0.09238789230585098,0.06210766360163689,414.574914932251
data2,STGCN,8,32,50,0.08516301959753036,0.060111016035079956,417.7087848186493
data2,STGCN,8,64,50,0.0883326604962349,0.059276238083839417,434.67427253723145
data2,STGCN,12,16,50,0.09257669746875763,0.061658427119255066,346.597238779068
data2,STGCN,12,32,50,0.08808126300573349,0.06050258129835129,317.37661838531494
data2,STGCN,12,64,50,0.09911073744297028,0.0635584369301796,333.60035824775696
data2,STGCN,4,16,50,0.08445733785629272,0.05830835551023483,305.1988241672516
data2,STGCN,4,32,50,0.0842951238155365,0.058762140572071075,307.6584815979004
data2,STGCN,4,64,50,0.08331864327192307,0.05801500007510185,314.24003624916077
data2,STGCN,8,16,50,0.08720663189888,0.060987379401922226,313.3611011505127
data2,STGCN,8,32,50,0.08792955428361893,0.06271985173225403,314.055123090744
data2,STGCN,8,64,50,0.08990560472011566,0.06474436819553375,318.98032879829407
data2,STGCN,12,16,50,0.08609378337860107,0.060497865080833435,312.6719536781311
data2,STGCN,12,32,50,0.09048694372177124,0.06076693907380104,316.413236618042
data2,STGCN,12,64,50,0.0933753252029419,0.06167999282479286,328.68943190574646
data2,STGCN,4,16,50,0.08563955873250961,0.06023731827735901,301.6309235095978
data2,STGCN,4,32,50,0.08153336495161057,0.05833258852362633,307.383177280426
data2,STGCN,4,64,50,0.08500723540782928,0.05906666815280914,317.3097274303436
data2,STGCN,8,16,50,0.09530781209468842,0.06756575405597687,311.5648150444031
data2,STGCN,8,32,50,0.08643195033073425,0.0613306500017643,311.78216338157654
data2,STGCN,8,64,50,0.08675041049718857,0.059940703213214874,319.7753050327301
data2,STGCN,12,16,50,0.09926056116819382,0.0628211572766304,319.1926517486572
data2,STGCN,12,32,50,0.10184653848409653,0.06608526408672333,319.20105957984924
data2,STGCN,12,64,50,0.09185577183961868,0.06369409710168839,331.1168632507324
data2,STGCN,4,16,50,0.08656855672597885,0.06061653420329094,298.677414894104
data2,STGCN,4,32,50,0.08281756192445755,0.05991083383560181,304.3245394229889
data2,STGCN,4,64,50,0.08790970593690872,0.06128488853573799,316.76977729797363
data2,STGCN,8,16,50,0.0871029645204544,0.06000090390443802,307.5259099006653
data2,STGCN,8,32,50,0.0871649757027626,0.060877446085214615,318.74797463417053
data2,STGCN,8,64,50,0.08981497585773468,0.06271800398826599,320.85154366493225
data2,STGCN,12,16,50,0.09209141880273819,0.0621175616979599,314.8796486854553
data2,STGCN,12,32,50,0.08872244507074356,0.061028189957141876,316.34703183174133
data2,STGCN,12,64,50,0.09136495739221573,0.05974245071411133,326.4801878929138
data2,STGCN,4,16,50,0.08140171319246292,0.05746303126215935,301.45725560188293
data2,STGCN,4,32,50,0.0810394361615181,0.057067010551691055,303.37452936172485
data2,STGCN,4,64,50,0.08201379328966141,0.05811763182282448,311.065899848938
data2,STGCN,8,16,50,0.08916234970092773,0.06224486976861954,314.81893849372864
data2,STGCN,8,32,50,0.08491650223731995,0.05931655690073967,320.9368634223938
