dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
identity matrix weights,original Loss,1,2,30,0.1522069126367569,0.12375077605247498,136.05802822113037
identity matrix weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,135.5609085559845
identity matrix weights,original Loss,1,2,30,0.15220524370670319,0.12374968826770782,135.7601466178894
identity matrix weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,135.49469470977783
identity matrix weights,original Loss,1,2,30,0.15040813386440277,0.12216412276029587,135.56561064720154
identity matrix weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,135.57377576828003
identity matrix weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,135.98207068443298
identity matrix weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,135.88921856880188
identity matrix weights,original Loss,1,2,30,0.15220920741558075,0.12375228106975555,135.74727201461792
identity matrix weights,original Loss,1,2,30,0.1522068977355957,0.12375077605247498,135.5023672580719
