dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data4,EPT-STGCN,8,16,100,0.08765582740306854,0.06223501265048981,763.3087902069092
data4,EPT-STGCN,8,32,100,0.09342316538095474,0.06409023702144623,772.5883724689484
data4,EPT-STGCN,8,64,100,0.08874110877513885,0.06219494342803955,801.6765863895416
data4,EPT-STGCN,12,16,100,0.0948590561747551,0.06448240578174591,786.5423545837402
data4,EPT-STGCN,12,32,100,0.0931050106883049,0.0618460439145565,792.1097214221954
data4,EPT-STGCN,12,64,100,0.09247869998216629,0.0638110414147377,816.0283598899841
data4,EPT-STGCN,4,16,100,0.08676110208034515,0.062017783522605896,742.3651359081268
data4,EPT-STGCN,4,32,100,0.08335499465465546,0.061034925282001495,748.6423397064209
data4,EPT-STGCN,4,64,100,0.08404513448476791,0.060698043555021286,774.2932286262512
data4,EPT-STGCN,8,16,100,0.09383394569158554,0.06531368941068649,765.0067598819733
data4,EPT-STGCN,8,32,100,0.0924539640545845,0.06317631900310516,780.5232372283936
data4,EPT-STGCN,8,64,100,0.08855307102203369,0.06258340924978256,807.084837436676
data4,EPT-STGCN,12,16,100,0.1019444689154625,0.06759622693061829,782.0753231048584
data4,EPT-STGCN,12,32,100,0.09583936631679535,0.06389421224594116,790.8076047897339
data4,EPT-STGCN,12,64,100,0.0908738225698471,0.06132857874035835,823.6077291965485
