dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
ver1,Ver1,4,16,50,0.5141587257385254,0.6357489824295044,8.237287044525146
ver1,Ver1,4,32,50,0.5141587257385254,0.635718822479248,8.45034670829773
ver1,Ver1,8,4,50,0.07775036245584488,0.08817494660615921,7.4668498039245605
ver1,Ver1,8,16,50,0.5259619355201721,0.6255902051925659,7.881969213485718
ver1,Ver1,8,32,50,0.05484538525342941,0.06701571494340897,8.212833881378174
ver1,Ver1,24,4,50,0.5353357195854187,0.5771004557609558,6.438414573669434
ver1,Ver1,24,16,50,0.1629781574010849,0.15161551535129547,6.738604784011841
ver1,Ver1,24,32,50,0.7128110527992249,0.9319473505020142,6.771855115890503
ver1,Ver1,4,4,50,0.5141586065292358,0.6353861093521118,7.831883907318115
ver1,Ver1,4,16,50,0.07197796553373337,0.0686599388718605,8.31091594696045
ver1,Ver1,4,32,50,0.06779994070529938,0.0652504414319992,8.58641767501831
ver1,Ver1,8,4,50,0.08672850579023361,0.10358192026615143,7.7061169147491455
ver1,Ver1,8,16,50,0.5260510444641113,0.6252062916755676,8.454211473464966
ver1,Ver1,8,32,50,0.5259455442428589,0.6253864765167236,8.4894859790802
ver1,Ver1,24,4,50,0.5482231378555298,0.6226783394813538,6.77386474609375
ver1,Ver1,24,16,50,0.11315138638019562,0.09283127635717392,6.906862497329712
ver1,Ver1,24,32,50,0.5614805817604065,0.6566795110702515,6.816679000854492
ver1,Ver1,4,4,50,0.09570980817079544,0.10098230838775635,7.856678009033203
ver1,Ver1,4,16,50,0.06874547898769379,0.06627216190099716,8.427205324172974
ver1,Ver1,4,32,50,0.0683579295873642,0.06478816270828247,8.769882917404175
ver1,Ver1,8,4,50,0.060085926204919815,0.05827886611223221,7.8539252281188965
ver1,Ver1,8,16,50,0.061217792332172394,0.06737427413463593,8.132327795028687
ver1,Ver1,8,32,50,0.10300111770629883,0.10582839697599411,8.522101163864136
ver1,Ver1,24,4,50,0.5485390424728394,0.6230075359344482,6.716796159744263
ver1,Ver1,24,16,50,0.1391671597957611,0.11041989177465439,6.882737636566162
ver1,Ver1,24,32,50,0.13266445696353912,0.1470574289560318,7.149348020553589
ver1,Ver1,4,4,50,0.06845805048942566,0.06414550542831421,8.078612804412842
ver1,Ver1,4,16,50,0.06939339637756348,0.06723877042531967,8.723282814025879
ver1,Ver1,4,32,50,0.07693631947040558,0.06976890563964844,8.899276494979858
ver1,Ver1,8,4,50,0.5259191989898682,0.6249474287033081,7.8726277351379395
ver1,Ver1,8,16,50,0.06916389614343643,0.06472877413034439,7.951929807662964
ver1,Ver1,8,32,50,0.06710644066333771,0.07766366004943848,8.45116138458252
ver1,Ver1,24,4,50,0.535159170627594,0.5762601494789124,6.630436420440674
ver1,Ver1,24,16,50,0.237215057015419,0.2948407828807831,6.849522352218628
ver1,Ver1,24,32,50,0.15636837482452393,0.14464852213859558,7.136646032333374
ver1,Ver1,4,4,50,0.5141586661338806,0.6357081532478333,8.047431945800781
ver1,Ver1,4,16,50,0.06663689017295837,0.06638229638338089,8.495111227035522
ver1,Ver1,4,32,50,0.0693039670586586,0.06712828576564789,8.85744309425354
ver1,Ver1,8,4,50,0.14323201775550842,0.1389142870903015,7.638996362686157
ver1,Ver1,8,16,50,0.5259490609169006,0.6255667805671692,8.203667163848877
ver1,Ver1,8,32,50,0.06669097393751144,0.07298747450113297,8.539001703262329
ver1,Ver1,24,4,50,0.11894197762012482,0.1110740378499031,6.61956787109375
ver1,Ver1,24,16,50,0.6264962553977966,0.7878563404083252,6.924354553222656
ver1,Ver1,24,32,50,0.26057738065719604,0.25838616490364075,7.182509660720825
ver1,Ver1,4,4,50,0.07402557879686356,0.07105395197868347,8.267762899398804
ver1,Ver1,4,16,50,0.07299268990755081,0.07372407615184784,8.478989124298096
ver1,Ver1,4,32,50,0.07074091583490372,0.06726734340190887,8.75550365447998
ver1,Ver1,8,4,50,0.5259455442428589,0.6254939436912537,7.81581711769104
ver1,Ver1,8,16,50,0.525964617729187,0.6255760192871094,8.193736791610718
ver1,Ver1,8,32,50,0.06000560149550438,0.057792920619249344,8.372728824615479
ver1,Ver1,24,4,50,0.5692912936210632,0.6748730540275574,6.816809415817261
ver1,Ver1,24,16,50,0.6580669283866882,0.840378999710083,6.8528125286102295
ver1,Ver1,24,32,50,0.6525169610977173,0.833346962928772,7.078429698944092
ver1,Ver1,4,4,50,0.5141586661338806,0.6356272101402283,8.23892593383789
ver1,Ver1,4,16,50,0.5141586661338806,0.6357131600379944,8.48092007637024
ver1,Ver1,4,32,50,0.0673169195652008,0.06548385322093964,8.619895935058594
ver1,Ver1,8,4,50,0.525948703289032,0.6255590915679932,7.854869365692139
ver1,Ver1,8,16,50,0.061935581266880035,0.06814178079366684,8.34778356552124
ver1,Ver1,8,32,50,0.06327077001333237,0.06837455183267593,8.451185941696167
ver1,Ver1,24,4,50,0.5485144257545471,0.6229355931282043,6.555366516113281
ver1,Ver1,24,16,50,0.7321613430976868,0.9621784090995789,6.965510606765747
ver1,Ver1,24,32,50,0.7315877676010132,0.9612806439399719,6.947587966918945
ver1,Ver1,4,4,50,0.5141586065292358,0.6354306936264038,7.865241527557373
ver1,Ver1,4,16,50,0.5141586065292358,0.6357030868530273,8.490418434143066
ver1,Ver1,4,32,50,0.06867998838424683,0.0683753713965416,8.842788934707642
ver1,Ver1,8,4,50,0.525941789150238,0.6254168152809143,7.675870418548584
ver1,Ver1,8,16,50,0.060657892376184464,0.06880638748407364,8.181796789169312
ver1,Ver1,8,32,50,0.525942862033844,0.6254397630691528,8.436774015426636
ver1,Ver1,24,4,50,0.5347777605056763,0.5743958950042725,6.765392065048218
ver1,Ver1,24,16,50,0.6878046989440918,0.8919531106948853,6.783814191818237
ver1,Ver1,24,32,50,0.6581274271011353,0.8429170846939087,6.876817464828491
ver1,Ver1,4,4,50,0.5141586661338806,0.6356278657913208,7.8800742626190186
ver1,Ver1,4,16,50,0.06822498142719269,0.06524110585451126,8.42453670501709
ver1,Ver1,4,32,50,0.06729109585285187,0.06658114492893219,8.722760200500488
ver1,Ver1,8,4,50,0.06102636083960533,0.06522650271654129,7.518827676773071
ver1,Ver1,8,16,50,0.525930643081665,0.624740481376648,7.913334369659424
ver1,Ver1,8,32,50,0.06646332889795303,0.06725150346755981,8.270024061203003
ver1,Ver1,24,4,50,0.5693740248680115,0.6750574111938477,6.4783244132995605
ver1,Ver1,24,16,50,0.6877076029777527,0.8918129205703735,6.663670063018799
ver1,Ver1,24,32,50,0.1588834673166275,0.1663985401391983,6.834854602813721
ver1,Ver1,4,4,50,0.5141587257385254,0.6356353759765625,7.892405033111572
ver1,Ver1,4,16,50,0.5141586661338806,0.6356673240661621,8.309141874313354
ver1,Ver1,4,32,50,0.06574772298336029,0.06566543877124786,8.518120288848877
ver1,Ver1,8,4,50,0.06367097795009613,0.0703159049153328,7.519088506698608
ver1,Ver1,8,16,50,0.13096016645431519,0.12046956270933151,7.935535907745361
ver1,Ver1,8,32,50,0.5259649157524109,0.6258825659751892,8.181485176086426
ver1,Ver1,24,4,50,0.5484244227409363,0.6226787567138672,6.552420616149902
ver1,Ver1,24,16,50,0.5927834510803223,0.7243881225585938,6.738535404205322
ver1,Ver1,24,32,50,0.669823169708252,0.8624677658081055,6.849397897720337
ver1,Ver1,4,4,50,0.5141587257385254,0.6357194185256958,7.858380317687988
ver1,Ver1,4,16,50,0.5141586661338806,0.6356973648071289,8.295926094055176
ver1,Ver1,4,32,50,0.5141587257385254,0.6357184648513794,8.503974199295044
ver1,Ver1,8,4,50,0.0700022280216217,0.07538729161024094,7.5069420337677
ver1,Ver1,8,16,50,0.05733678489923477,0.062285371124744415,7.941803693771362
ver1,Ver1,8,32,50,0.06784266233444214,0.07679586857557297,8.221616744995117
ver1,Ver1,24,4,50,0.1413193643093109,0.14954745769500732,6.507841110229492
ver1,Ver1,24,16,50,0.6178770661354065,0.7722104787826538,6.672389268875122
ver1,Ver1,24,32,50,0.6559863090515137,0.8392505049705505,6.816111087799072
ver1,Ver1,4,4,50,0.5141586065292358,0.6355565786361694,7.879070043563843
ver1,Ver1,4,16,50,0.5141587257385254,0.6357200741767883,8.303534984588623
ver1,Ver1,4,32,50,0.06551828235387802,0.06562070548534393,8.550895929336548
ver1,Ver1,8,4,50,0.0649554580450058,0.06219806522130966,7.506106853485107
ver1,Ver1,8,16,50,0.1027451753616333,0.10678385198116302,7.927849054336548
ver1,Ver1,8,32,50,0.06699641793966293,0.06922116875648499,8.191569566726685
ver1,Ver1,24,4,50,0.5350589156150818,0.5757769346237183,6.487453937530518
ver1,Ver1,24,16,50,0.5478258728981018,0.6209554672241211,6.665114879608154
ver1,Ver1,24,32,50,0.19497589766979218,0.15686653554439545,6.938250303268433
ver1,Ver1,4,4,50,0.5141587257385254,0.6357121467590332,7.87060546875
ver1,Ver1,4,16,50,0.06517314910888672,0.06490141153335571,8.621097326278687
ver1,Ver1,4,32,50,0.06818096339702606,0.0663728266954422,8.770556211471558
ver1,Ver1,8,4,50,0.10974568128585815,0.11039063334465027,7.644911289215088
ver1,Ver1,8,16,50,0.5259674787521362,0.6254065632820129,8.099563360214233
ver1,Ver1,8,32,50,0.5291993618011475,0.6603176593780518,8.39772081375122
ver1,Ver1,24,4,50,0.11646110564470291,0.10455944389104843,6.6337220668792725
ver1,Ver1,24,16,50,0.5658921003341675,0.6671006679534912,6.815199375152588
ver1,Ver1,24,32,50,0.6798608303070068,0.8790188431739807,7.020397663116455
ver1,Ver1,4,4,50,0.5141586661338806,0.6356845498085022,8.038665056228638
ver1,Ver1,4,16,50,0.06988082081079483,0.06547253578901291,8.664568662643433
ver1,Ver1,4,32,50,0.0707460269331932,0.06832016259431839,8.955946207046509
ver1,Ver1,8,4,50,0.0689212754368782,0.07255950570106506,7.491785049438477
ver1,Ver1,8,16,50,0.061355091631412506,0.06105963885784149,7.972615480422974
ver1,Ver1,8,32,50,0.06094393506646156,0.06742998957633972,8.433913230895996
ver1,Ver1,24,4,50,0.5350940823554993,0.5759474039077759,6.489338397979736
ver1,Ver1,24,16,50,0.6586387753486633,0.8437341451644897,6.794097661972046
ver1,Ver1,24,32,50,0.0831688791513443,0.06685391068458557,6.884644031524658
ver1,Ver1,4,4,50,0.06962387263774872,0.0661550760269165,7.900552749633789
ver1,Ver1,4,16,50,0.07025186717510223,0.06852775812149048,8.531126499176025
ver1,Ver1,4,32,50,0.5141587257385254,0.6357542872428894,8.56290054321289
ver1,Ver1,8,4,50,0.062314361333847046,0.06060991436243057,7.528789043426514
ver1,Ver1,8,16,50,0.5259528160095215,0.6256424188613892,8.04877519607544
ver1,Ver1,8,32,50,0.06322360783815384,0.06019945815205574,8.430902004241943
ver1,Ver1,24,4,50,0.5960116386413574,0.7307482361793518,6.660993576049805
ver1,Ver1,24,16,50,0.11638759821653366,0.10857760906219482,6.822157382965088
ver1,Ver1,24,32,50,0.07226135581731796,0.06709273159503937,7.014783620834351
ver1,Ver1,4,4,50,0.07004918158054352,0.06719058007001877,8.067761182785034
ver1,Ver1,4,16,50,0.06729382276535034,0.06565430015325546,8.602281332015991
ver1,Ver1,4,32,50,0.0688680112361908,0.06744366884231567,8.7951500415802
ver1,Ver1,8,4,50,0.5259152054786682,0.624862551689148,7.745660305023193
ver1,Ver1,8,16,50,0.5259388089179993,0.625355064868927,8.132596015930176
ver1,Ver1,8,32,50,0.055792033672332764,0.06429141014814377,8.475651741027832
ver1,Ver1,24,4,50,0.5678360462188721,0.671562910079956,6.625370502471924
ver1,Ver1,24,16,50,0.6633215546607971,0.8452121615409851,6.938624620437622
ver1,Ver1,24,32,50,0.08674611896276474,0.08409404009580612,7.028287410736084
ver1,Ver1,4,4,50,0.07460642606019974,0.06788350641727448,8.018739461898804
ver1,Ver1,4,16,50,0.07044278085231781,0.06704267114400864,8.614050388336182
ver1,Ver1,4,32,50,0.07626201212406158,0.07144737988710403,8.859917879104614
ver1,Ver1,8,4,50,0.09784958511590958,0.07428824156522751,8.091512680053711
ver1,Ver1,8,16,50,0.05780165269970894,0.05952030047774315,8.057232141494751
ver1,Ver1,8,32,50,0.061144594103097916,0.06362312287092209,8.350785493850708
ver1,Ver1,24,4,50,0.5310420989990234,0.5357795357704163,6.741904258728027
ver1,Ver1,24,16,50,0.5675777196884155,0.6712499260902405,6.91918158531189
ver1,Ver1,24,32,50,0.7118130326271057,0.9297531247138977,7.073184251785278
ver1,Ver1,4,4,50,0.08000607043504715,0.07593931257724762,7.903695583343506
ver1,Ver1,4,16,50,0.0655619353055954,0.06481015682220459,8.286516904830933
ver1,Ver1,4,32,50,0.0681397020816803,0.06534793972969055,8.519788026809692
ver1,Ver1,8,4,50,0.0895407646894455,0.10387725383043289,7.513300895690918
ver1,Ver1,8,16,50,0.09305869042873383,0.10471943020820618,7.922523498535156
ver1,Ver1,8,32,50,0.06095699220895767,0.06439924240112305,8.199658632278442
ver1,Ver1,24,4,50,0.5353039503097534,0.576950192451477,6.46592378616333
ver1,Ver1,24,16,50,0.14178550243377686,0.1383037567138672,6.743143320083618
ver1,Ver1,24,32,50,0.6048219203948975,0.7478086352348328,6.850567817687988
ver1,Ver1,4,4,50,0.5141586661338806,0.6357117295265198,7.884531497955322
ver1,Ver1,4,16,50,0.06722995638847351,0.06560581177473068,8.286683797836304
ver1,Ver1,4,32,50,0.06978987157344818,0.06585182994604111,8.533125400543213
ver1,Ver1,8,4,50,0.10775910317897797,0.11238881945610046,7.6219494342803955
ver1,Ver1,8,16,50,0.5259478688240051,0.6255423426628113,7.9055702686309814
ver1,Ver1,8,32,50,0.06700452417135239,0.0659433975815773,8.197014331817627
ver1,Ver1,24,4,50,0.5353110432624817,0.5769835710525513,6.4788594245910645
ver1,Ver1,24,16,50,0.5935887694358826,0.7259741425514221,6.623661756515503
ver1,Ver1,24,32,50,0.7105586528778076,0.9283831119537354,6.804568290710449
ver1,Ver1,4,4,50,0.5141586065292358,0.6353964805603027,7.898389577865601
ver1,Ver1,4,16,50,0.07654960453510284,0.07366107404232025,8.309751033782959
ver1,Ver1,4,32,50,0.06990642100572586,0.06562364846467972,8.490140438079834
ver1,Ver1,8,4,50,0.5259042382240295,0.6246286034584045,7.52927565574646
ver1,Ver1,8,16,50,0.060002636164426804,0.06516483426094055,7.9210264682769775
ver1,Ver1,8,32,50,0.05898177996277809,0.05940086767077446,8.182220697402954
ver1,Ver1,24,4,50,0.5351558923721313,0.5762443542480469,6.465457439422607
ver1,Ver1,24,16,50,0.6263326406478882,0.7875646352767944,6.646973133087158
ver1,Ver1,24,32,50,0.6257290244102478,0.48335570096969604,6.842128753662109
ver1,Ver1,4,4,50,0.5141587257385254,0.6356759071350098,8.063407182693481
ver1,Ver1,4,16,50,0.07035902142524719,0.06802264600992203,8.513132333755493
ver1,Ver1,4,32,50,0.06812456250190735,0.06576205790042877,8.65682077407837
ver1,Ver1,8,4,50,0.08906231075525284,0.09760907292366028,7.65383505821228
ver1,Ver1,8,16,50,0.07405564934015274,0.08076589554548264,8.19828176498413
ver1,Ver1,8,32,50,0.5259625911712646,0.6256163716316223,8.42062759399414
ver1,Ver1,24,4,50,0.5690264701843262,0.6742745041847229,6.6262335777282715
ver1,Ver1,24,16,50,0.14257647097110748,0.13810044527053833,6.84609055519104
ver1,Ver1,24,32,50,0.14989140629768372,0.14078480005264282,7.105135440826416
ver1,Ver1,4,4,50,0.08059528470039368,0.08256997168064117,8.047754049301147
ver1,Ver1,4,16,50,0.07375556230545044,0.07076440006494522,8.607659339904785
ver1,Ver1,4,32,50,0.07123403251171112,0.07002447545528412,8.885637998580933
ver1,Ver1,8,4,50,0.05867023393511772,0.06138306111097336,7.845203399658203
ver1,Ver1,8,16,50,0.06162859871983528,0.06366951763629913,8.145815372467041
ver1,Ver1,8,32,50,0.06108477711677551,0.06813684105873108,8.593280553817749
ver1,Ver1,24,4,50,0.5482015013694763,0.6220406889915466,6.796860218048096
ver1,Ver1,24,16,50,0.17390289902687073,0.20892351865768433,6.8081629276275635
ver1,Ver1,24,32,50,0.0961359292268753,0.0951286032795906,7.004202365875244
ver1,Ver1,4,4,50,0.5141586661338806,0.6357095837593079,7.871875524520874
ver1,Ver1,4,16,50,0.06785134971141815,0.0660606101155281,8.393287420272827
ver1,Ver1,4,32,50,0.06710931658744812,0.06644869595766068,8.873410701751709
ver1,Ver1,8,4,50,0.05759068951010704,0.06091044098138809,7.891157388687134
ver1,Ver1,8,16,50,0.5259506702423096,0.6248761415481567,8.071533441543579
ver1,Ver1,8,32,50,0.07162576913833618,0.07906355708837509,8.492003202438354
ver1,Ver1,24,4,50,0.5347235202789307,0.5741250514984131,6.713653564453125
ver1,Ver1,24,16,50,0.7085903286933899,0.9252720475196838,6.8391828536987305
ver1,Ver1,24,32,50,0.10868686437606812,0.10121715813875198,6.973373651504517
ver1,Ver1,4,4,50,0.5141586661338806,0.6356537938117981,8.278178453445435
ver1,Ver1,4,16,50,0.5141587257385254,0.6352711319923401,8.661725997924805
ver1,Ver1,4,32,50,0.07196035981178284,0.06730974465608597,8.813672542572021
ver1,Ver1,8,4,50,0.5258954167366028,0.6244381070137024,7.601908445358276
ver1,Ver1,8,16,50,0.058972712606191635,0.05883880332112312,8.276819705963135
ver1,Ver1,8,32,50,0.5259478092193604,0.6255413889884949,8.444602489471436
ver1,Ver1,24,4,50,0.5483264327049255,0.6223945021629333,6.65496039390564
ver1,Ver1,24,16,50,0.5944595336914062,0.7277125716209412,6.875659704208374
ver1,Ver1,24,32,50,0.7115620970726013,0.9298704266548157,7.01288366317749
ver1,Ver1,4,4,50,0.5141586661338806,0.6356781125068665,8.142222881317139
ver1,Ver1,4,16,50,0.070987269282341,0.06575717777013779,8.454155445098877
ver1,Ver1,4,32,50,0.07412762939929962,0.07105188816785812,8.751425743103027
ver1,Ver1,8,4,50,0.5259491205215454,0.6255668997764587,7.627559423446655
ver1,Ver1,8,16,50,0.05469949170947075,0.060271747410297394,8.198967218399048
ver1,Ver1,8,32,50,0.061729688197374344,0.06802638620138168,8.535950899124146
ver1,Ver1,24,4,50,0.5351554155349731,0.576242208480835,6.674306154251099
ver1,Ver1,24,16,50,0.6264219284057617,0.7877240777015686,6.813693046569824
ver1,Ver1,24,32,50,0.6870355010032654,0.8907232880592346,7.002939462661743
ver1,Ver1,4,4,50,0.06505627930164337,0.06545029580593109,8.051339149475098
ver1,Ver1,4,16,50,0.06601735949516296,0.06766761094331741,8.566674709320068
ver1,Ver1,4,32,50,0.07061021029949188,0.06653811037540436,8.77637267112732
ver1,Ver1,8,4,50,0.07350669801235199,0.08050189912319183,7.774595022201538
ver1,Ver1,8,16,50,0.06056167557835579,0.06042392924427986,8.202151775360107
ver1,Ver1,8,32,50,0.07829426229000092,0.08171340078115463,8.513341426849365
ver1,Ver1,24,4,50,0.11494114249944687,0.11456788331270218,6.5951926708221436
ver1,Ver1,24,16,50,0.5667353868484497,0.66904616355896,6.856339693069458
ver1,Ver1,24,32,50,0.16526567935943604,0.14571450650691986,7.116630792617798
ver1,Ver1,4,4,50,0.5141844749450684,0.6357583999633789,8.142515182495117
ver1,Ver1,4,16,50,0.5141586661338806,0.6356908679008484,8.425729036331177
ver1,Ver1,4,32,50,0.07295239716768265,0.06910444051027298,8.737339973449707
ver1,Ver1,8,4,50,0.13526996970176697,0.16458386182785034,7.706234693527222
ver1,Ver1,8,16,50,0.5259486436843872,0.6255578398704529,8.009137630462646
ver1,Ver1,8,32,50,0.08802134543657303,0.07884202152490616,8.327730894088745
ver1,Ver1,24,4,50,0.5690126419067383,0.6742396950721741,6.601044654846191
ver1,Ver1,24,16,50,0.5998696684837341,0.7382951974868774,6.697713375091553
ver1,Ver1,24,32,50,0.11155683547258377,0.1040787622332573,6.953524589538574
ver1,Ver1,4,4,50,0.5141586065292358,0.635358989238739,7.8932294845581055
ver1,Ver1,4,16,50,0.06903745234012604,0.06790240854024887,8.324475288391113
ver1,Ver1,4,32,50,0.5141587257385254,0.6357365846633911,8.500750541687012
ver1,Ver1,8,4,50,0.05328761413693428,0.06118924170732498,7.543689489364624
ver1,Ver1,8,16,50,0.07715387642383575,0.0868925079703331,8.240201473236084
ver1,Ver1,8,32,50,0.0796504020690918,0.08340036123991013,8.314276456832886
ver1,Ver1,24,4,50,0.5348941087722778,0.5749723315238953,6.644870042800903
ver1,Ver1,24,16,50,0.1102096438407898,0.10223820060491562,6.912140846252441
ver1,Ver1,24,32,50,0.09422390162944794,0.09308108687400818,7.13621711730957
ver1,Ver1,4,4,50,0.5141586065292358,0.635667622089386,8.30373477935791
ver1,Ver1,4,16,50,0.07652020454406738,0.07260507345199585,8.724153280258179
ver1,Ver1,4,32,50,0.0681895762681961,0.0664709210395813,8.701182126998901
ver1,Ver1,8,4,50,0.5259160995483398,0.6248825788497925,7.803114891052246
ver1,Ver1,8,16,50,0.059862516820430756,0.0696495771408081,8.066505432128906
ver1,Ver1,8,32,50,0.0760190337896347,0.07556646317243576,8.160017967224121
ver1,Ver1,24,4,50,0.5472579002380371,0.6197206974029541,6.67275595664978
ver1,Ver1,24,16,50,0.1761762797832489,0.20192456245422363,6.837008237838745
ver1,Ver1,24,32,50,0.7124266624450684,0.9313730001449585,6.856571435928345
ver1,Ver1,4,4,50,0.07163884490728378,0.07304757088422775,8.264252662658691
ver1,Ver1,4,16,50,0.5141587257385254,0.635735034942627,8.44386339187622
ver1,Ver1,4,32,50,0.5141586661338806,0.6357388496398926,8.662534236907959
ver1,Ver1,8,4,50,0.12926127016544342,0.11259368062019348,7.601935863494873
ver1,Ver1,8,16,50,0.06643494963645935,0.06477203965187073,8.003288984298706
ver1,Ver1,8,32,50,0.5259525179862976,0.6255871653556824,8.274991750717163
ver1,Ver1,24,4,50,0.5481210350990295,0.621811032295227,6.554478883743286
ver1,Ver1,24,16,50,0.6607477068901062,0.8472961783409119,6.640886068344116
ver1,Ver1,24,32,50,0.6504976153373718,0.8297412395477295,6.830085277557373
ver1,Ver1,4,4,50,0.5141586661338806,0.6356928944587708,7.904390573501587
ver1,Ver1,4,16,50,0.5141587257385254,0.6357056498527527,8.318068504333496
ver1,Ver1,4,32,50,0.06913230568170547,0.06617507338523865,8.519829511642456
ver1,Ver1,8,4,50,0.5259430408477783,0.6254435181617737,7.574177265167236
ver1,Ver1,8,16,50,0.06364081054925919,0.06847713887691498,7.9478371143341064
ver1,Ver1,8,32,50,0.07392469793558121,0.07932578772306442,8.232062578201294
ver1,Ver1,24,4,50,0.23755235970020294,0.20793871581554413,6.534179449081421
