dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
arbitrary weights,original Loss,1,2,30,0.14488664269447327,0.1170743927359581,131.51728439331055
arbitrary weights,original Loss,1,2,30,0.1477712243795395,0.11942832171916962,131.30259037017822
arbitrary weights,original Loss,1,2,30,0.14777342975139618,0.11943066120147705,131.6940097808838
arbitrary weights,original Loss,1,2,30,0.1477711945772171,0.11942828446626663,131.22580337524414
arbitrary weights,original Loss,1,2,30,0.14542657136917114,0.1173953115940094,131.43597197532654
arbitrary weights,original Loss,1,2,30,0.14777204394340515,0.11942916363477707,131.62436079978943
arbitrary weights,original Loss,1,2,30,0.1448977142572403,0.117150217294693,131.51672101020813
arbitrary weights,original Loss,1,2,30,0.14670465886592865,0.11932206898927689,131.57826614379883
arbitrary weights,original Loss,1,2,30,0.14777202904224396,0.11942915618419647,131.5223047733307
arbitrary weights,original Loss,1,2,30,0.1477721631526947,0.11942935734987259,131.45376634597778
arbitrary weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,131.53465032577515
arbitrary weights,original Loss,1,2,30,0.1449442058801651,0.11716413497924805,131.5694649219513
arbitrary weights,original Loss,1,2,30,0.14777381718158722,0.11943114548921585,131.5410623550415
arbitrary weights,original Loss,1,2,30,0.14722032845020294,0.11958743631839752,131.53168845176697
arbitrary weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,131.75232863426208
arbitrary weights,original Loss,1,2,30,0.14773871004581451,0.1193343847990036,131.3600857257843
arbitrary weights,original Loss,1,2,30,0.1477717012166977,0.11942891031503677,131.58745288848877
arbitrary weights,original Loss,1,2,30,0.14777202904224396,0.11942921578884125,131.54842615127563
arbitrary weights,original Loss,1,2,30,0.14777155220508575,0.11942872405052185,131.60879755020142
arbitrary weights,original Loss,1,2,30,0.14777281880378723,0.1194300577044487,131.5564136505127
arbitrary weights,original Loss,1,2,30,0.14510731399059296,0.11732727289199829,131.6932668685913
arbitrary weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,131.43935179710388
arbitrary weights,original Loss,1,2,30,0.1477721482515335,0.1194293275475502,131.6490879058838
arbitrary weights,original Loss,1,2,30,0.14777208864688873,0.11942927539348602,131.64537143707275
arbitrary weights,original Loss,1,2,30,0.14777305722236633,0.11943032592535019,131.46868515014648
arbitrary weights,original Loss,1,2,30,0.14563795924186707,0.11760305613279343,131.36706566810608
arbitrary weights,original Loss,1,2,30,0.14777272939682007,0.11942991614341736,131.55049872398376
arbitrary weights,original Loss,1,2,30,0.14777085185050964,0.11942791938781738,131.42755579948425
arbitrary weights,original Loss,1,2,30,0.14777153730392456,0.11942870914936066,131.70066666603088
arbitrary weights,original Loss,1,2,30,0.1477709710597992,0.1194281056523323,131.34356832504272
