dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
ver2,Ver1,4,16,50,0.21495260298252106,0.3234699070453644,8.327615976333618
ver2,Ver1,4,32,50,0.40662193298339844,0.7442201972007751,8.470877885818481
ver2,Ver1,8,16,50,0.21988824009895325,0.34948763251304626,7.981448173522949
ver2,Ver1,8,32,50,0.49671003222465515,0.6119247674942017,8.229798078536987
ver2,Ver1,24,16,50,0.714387834072113,0.9324573874473572,6.673299074172974
ver2,Ver1,24,32,50,0.7287107110023499,0.9572522640228271,6.775678634643555
ver2,Ver1,4,16,50,0.15559794008731842,0.22077611088752747,8.373121976852417
ver2,Ver1,4,32,50,0.6409708261489868,1.2344627380371094,8.475752353668213
ver2,Ver1,8,16,50,0.27040350437164307,0.419392466545105,7.884760141372681
ver2,Ver1,8,32,50,0.5042900443077087,0.896950900554657,8.233285188674927
ver2,Ver1,24,16,50,0.6264896988868713,0.7878437042236328,6.696227550506592
ver2,Ver1,24,32,50,0.7125173807144165,0.9314782619476318,6.768829822540283
ver2,Ver1,4,16,50,0.5141586661338806,0.6356596350669861,8.25452446937561
ver2,Ver1,4,32,50,0.4896995425224304,0.887323260307312,8.574392080307007
ver2,Ver1,8,16,50,0.5042243003845215,0.84836745262146,7.889057159423828
ver2,Ver1,8,32,50,0.5790616869926453,1.0069125890731812,8.216726779937744
ver2,Ver1,24,16,50,0.569171667098999,0.6746028661727905,6.669864892959595
ver2,Ver1,24,32,50,0.4226352572441101,0.5903327465057373,6.8169519901275635
ver2,Ver1,4,16,50,0.5141586661338806,0.6356854438781738,8.25582218170166
ver2,Ver1,4,32,50,0.3606770634651184,0.6759630441665649,8.440927028656006
ver2,Ver1,8,16,50,0.43434223532676697,0.7306168675422668,8.00412631034851
ver2,Ver1,8,32,50,0.5923004150390625,1.057971715927124,8.367260694503784
ver2,Ver1,24,16,50,0.7127614617347717,0.9318678379058838,6.772316932678223
ver2,Ver1,24,32,50,0.6493756175041199,0.8278835415840149,6.914609670639038
ver2,Ver1,4,16,50,0.14867311716079712,0.20549997687339783,8.493075609207153
ver2,Ver1,4,32,50,0.6385769844055176,1.1346007585525513,8.826651096343994
ver2,Ver1,8,16,50,0.21110011637210846,0.34261390566825867,8.253009796142578
ver2,Ver1,8,32,50,0.26859718561172485,0.47442933917045593,8.584752321243286
ver2,Ver1,24,16,50,0.5481096506118774,0.6217764019966125,6.821153879165649
ver2,Ver1,24,32,50,0.48868605494499207,0.7062414288520813,7.1108620166778564
ver2,Ver1,4,16,50,0.37962305545806885,0.7032507658004761,8.621338605880737
ver2,Ver1,4,32,50,0.23250985145568848,0.37708476185798645,8.892961740493774
ver2,Ver1,8,16,50,0.48750630021095276,0.8927174806594849,8.118975639343262
ver2,Ver1,8,32,50,0.6727167963981628,1.1685415506362915,8.500226020812988
ver2,Ver1,24,16,50,0.7122412323951721,0.9310328960418701,6.886455535888672
ver2,Ver1,24,32,50,0.677457869052887,0.8750842809677124,6.997511625289917
ver2,Ver1,4,16,50,0.18019111454486847,0.24060578644275665,8.724300384521484
ver2,Ver1,4,32,50,0.37765437364578247,0.7123985886573792,8.764808416366577
ver2,Ver1,8,16,50,0.5259304642677307,0.6251829862594604,8.189009428024292
ver2,Ver1,8,32,50,0.5712541937828064,1.005578875541687,8.403790473937988
ver2,Ver1,24,16,50,0.7287256121635437,0.9568500518798828,6.84484601020813
ver2,Ver1,24,32,50,0.17104414105415344,0.19975614547729492,7.116780996322632
ver2,Ver1,4,16,50,0.26278793811798096,0.4248586595058441,8.57509446144104
ver2,Ver1,4,32,50,0.4796770513057709,0.9131959080696106,8.941670417785645
ver2,Ver1,8,16,50,0.20694859325885773,0.3319113552570343,8.111570119857788
ver2,Ver1,8,32,50,0.2055678814649582,0.35403725504875183,8.170937776565552
ver2,Ver1,24,16,50,0.6879028081893921,0.8921070098876953,6.745462656021118
ver2,Ver1,24,32,50,0.7320997714996338,0.9620302319526672,6.883383750915527
ver2,Ver1,4,16,50,0.18005113303661346,0.2597714066505432,8.40668249130249
ver2,Ver1,4,32,50,0.3582995533943176,0.6639136672019958,8.587665319442749
ver2,Ver1,8,16,50,0.3094203770160675,0.5180804133415222,7.961080074310303
ver2,Ver1,8,32,50,0.6815980672836304,1.20902419090271,8.216381788253784
ver2,Ver1,24,16,50,0.5923076868057251,0.7234411835670471,6.71671462059021
ver2,Ver1,24,32,50,0.7191038727760315,0.9418458938598633,6.851375341415405
ver2,Ver1,4,16,50,0.15079399943351746,0.21007660031318665,8.361897468566895
ver2,Ver1,4,32,50,0.38477861881256104,0.6750687956809998,8.56367564201355
ver2,Ver1,8,16,50,0.5452370047569275,0.9441928863525391,8.030452013015747
ver2,Ver1,8,32,50,0.7324681878089905,1.29866623878479,8.53252100944519
ver2,Ver1,24,16,50,0.6859927177429199,0.8888216614723206,6.844205856323242
ver2,Ver1,24,32,50,0.679614245891571,0.8786172270774841,7.050583362579346
