dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
arbitrary weights,original Loss,1,2,30,0.14777052402496338,0.11942752450704575,131.75737977027893
arbitrary weights,original Loss,1,2,30,0.14777231216430664,0.11942951381206512,132.00662565231323
arbitrary weights,original Loss,1,2,30,0.9914860129356384,0.8456720113754272,131.8683910369873
arbitrary weights,original Loss,1,2,30,0.14562483131885529,0.11760828644037247,132.91779971122742
arbitrary weights,original Loss,1,2,30,0.1449054777622223,0.11721165478229523,132.0100166797638
arbitrary weights,original Loss,1,2,30,0.14777302742004395,0.11943028122186661,133.5358543395996
arbitrary weights,original Loss,1,2,30,0.14544518291950226,0.11739777028560638,133.05299615859985
arbitrary weights,original Loss,1,2,30,0.1474069356918335,0.11971692740917206,132.22654676437378
arbitrary weights,original Loss,1,2,30,0.14542251825332642,0.11738438159227371,131.75452136993408
arbitrary weights,original Loss,1,2,30,0.1477707475423813,0.11942779272794724,131.77048921585083
