dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
identity matrix weights,original Loss,1,2,30,0.15433980524539948,0.12420506775379181,133.76312923431396
identity matrix weights,original Loss,1,2,30,0.15434153378009796,0.12420602142810822,133.72108817100525
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.69793891906738
identity matrix weights,original Loss,1,2,30,0.15434929728507996,0.12421315163373947,134.001296043396
identity matrix weights,original Loss,1,2,30,0.1524491310119629,0.12295494228601456,133.995600938797
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.61259770393372
identity matrix weights,original Loss,1,2,30,0.15434016287326813,0.12420517951250076,133.8763608932495
identity matrix weights,original Loss,1,2,30,0.1574053317308426,0.1277933269739151,133.63585376739502
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.7961277961731
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.68556475639343
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.84485912322998
identity matrix weights,original Loss,1,2,30,0.15434078872203827,0.12420538812875748,135.656724691391
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.93678402900696
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.6322853565216
identity matrix weights,original Loss,1,2,30,0.1543399542570114,0.12420511245727539,133.76147866249084
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.57452034950256
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.80031204223633
identity matrix weights,original Loss,1,2,30,0.15433913469314575,0.12420482188463211,133.77212119102478
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.72073793411255
identity matrix weights,original Loss,1,2,30,0.15433929860591888,0.12420489639043808,133.74873638153076
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.57081484794617
identity matrix weights,original Loss,1,2,30,0.1543407142162323,0.12420537322759628,133.8672432899475
identity matrix weights,original Loss,1,2,30,0.15238435566425323,0.12291476875543594,133.76908135414124
identity matrix weights,original Loss,1,2,30,0.15434026718139648,0.12420522421598434,133.66698932647705
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.59189295768738
identity matrix weights,original Loss,1,2,30,0.15434937179088593,0.12421317398548126,133.65707206726074
identity matrix weights,original Loss,1,2,30,0.15742118656635284,0.1277989000082016,133.78177881240845
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.63933181762695
identity matrix weights,original Loss,1,2,30,0.1543406993150711,0.12420537322759628,133.7986536026001
identity matrix weights,original Loss,1,2,30,0.15224353969097137,0.12279882282018661,133.60319066047668
