dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
arbitrary weights,original Loss,1,2,30,0.1505068838596344,0.12205715477466583,133.7768669128418
arbitrary weights,original Loss,1,2,30,0.1505083590745926,0.12205786257982254,133.45187997817993
arbitrary weights,original Loss,1,2,30,0.1505068689584732,0.12205715477466583,133.54648852348328
arbitrary weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.4230875968933
arbitrary weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.89750266075134
arbitrary weights,original Loss,1,2,30,0.14777831733226776,0.12061237543821335,133.58968877792358
arbitrary weights,original Loss,1,2,30,0.15050949156284332,0.12205810844898224,133.8923590183258
arbitrary weights,original Loss,1,2,30,0.14793488383293152,0.12062165141105652,133.51837801933289
arbitrary weights,original Loss,1,2,30,0.14850963652133942,0.121615931391716,133.77124428749084
arbitrary weights,original Loss,1,2,30,0.15196870267391205,0.12445888668298721,133.69780087471008
arbitrary weights,original Loss,1,2,30,0.15050894021987915,0.12205789238214493,133.67004561424255
arbitrary weights,original Loss,1,2,30,0.1505126953125,0.12206301838159561,133.79440999031067
arbitrary weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.60876369476318
arbitrary weights,original Loss,1,2,30,0.15050677955150604,0.12205714732408524,133.6704297065735
arbitrary weights,original Loss,1,2,30,0.15050698816776276,0.12205717712640762,133.72108149528503
arbitrary weights,original Loss,1,2,30,0.147872194647789,0.12060771137475967,133.683114528656
arbitrary weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.39954376220703
arbitrary weights,original Loss,1,2,30,0.15051276981830597,0.12206270545721054,133.622811794281
arbitrary weights,original Loss,1,2,30,0.14955095946788788,0.12246597558259964,133.8168704509735
arbitrary weights,original Loss,1,2,30,0.14996562898159027,0.12227648496627808,133.69055128097534
arbitrary weights,original Loss,1,2,30,0.14790579676628113,0.12057039886713028,133.84548783302307
arbitrary weights,original Loss,1,2,30,0.1478191614151001,0.12071859836578369,133.6462128162384
arbitrary weights,original Loss,1,2,30,0.15050509572029114,0.12205666303634644,133.7297866344452
arbitrary weights,original Loss,1,2,30,0.14790762960910797,0.12059662491083145,133.516539812088
arbitrary weights,original Loss,1,2,30,0.15050426125526428,0.12205774337053299,133.737934589386
arbitrary weights,original Loss,1,2,30,0.1519656628370285,0.12440799921751022,133.5635485649109
arbitrary weights,original Loss,1,2,30,0.15050697326660156,0.12205716967582703,133.7920846939087
arbitrary weights,original Loss,1,2,30,0.14781543612480164,0.12065389752388,133.67497086524963
arbitrary weights,original Loss,1,2,30,0.15050438046455383,0.12205655127763748,133.78266954421997
arbitrary weights,original Loss,1,2,30,0.15050795674324036,0.12205780297517776,133.6430139541626
