dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
arbitrary weights,original Loss,1,2,30,0.15385732054710388,0.12551836669445038,133.49795794487
arbitrary weights,original Loss,1,2,30,0.1544807255268097,0.12460897862911224,133.6332631111145
arbitrary weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.701238155365
arbitrary weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.67879390716553
arbitrary weights,original Loss,1,2,30,0.15448082983493805,0.12460900098085403,133.77102732658386
arbitrary weights,original Loss,1,2,30,0.1544812172651291,0.12460917234420776,133.98645567893982
arbitrary weights,original Loss,1,2,30,0.15448080003261566,0.12460900843143463,133.6503565311432
arbitrary weights,original Loss,1,2,30,0.1544806957244873,0.12460897117853165,133.87640810012817
arbitrary weights,original Loss,1,2,30,0.15448130667209625,0.12460918724536896,133.87395215034485
arbitrary weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.92452907562256
