dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
arbitrary weights,original Loss,1,2,30,0.1524960845708847,0.12450002133846283,135.3343210220337
arbitrary weights,original Loss,1,2,30,0.1524960696697235,0.12450002133846283,135.27389216423035
arbitrary weights,original Loss,1,2,30,0.1511431485414505,0.12430258095264435,135.8319993019104
arbitrary weights,original Loss,1,2,30,0.15249641239643097,0.12450022995471954,135.43079376220703
arbitrary weights,original Loss,1,2,30,0.15249580144882202,0.12449982762336731,135.3942573070526
arbitrary weights,original Loss,1,2,30,0.15249623358249664,0.12450011819601059,134.9872329235077
arbitrary weights,original Loss,1,2,30,0.15249602496623993,0.12449999153614044,135.13733339309692
arbitrary weights,original Loss,1,2,30,0.15003614127635956,0.12239502370357513,134.95131039619446
arbitrary weights,original Loss,1,2,30,0.15249618887901306,0.1245001032948494,135.32156705856323
arbitrary weights,original Loss,1,2,30,0.15249626338481903,0.12450014799833298,135.92971420288086
