dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,12,64,100,0.0854823961853981,0.058320075273513794,893.0234055519104
data2,STGCN,4,16,100,0.08350105583667755,0.05976589024066925,812.4386410713196
data2,STGCN,4,32,100,0.08336805552244186,0.05953564494848251,819.9599001407623
data2,STGCN,4,64,100,0.08324096351861954,0.058835629373788834,849.1028485298157
data2,STGCN,8,16,100,0.08609890937805176,0.06098112836480141,837.4742660522461
data2,STGCN,8,32,100,0.08922052383422852,0.06242642179131508,842.0398502349854
data2,STGCN,8,64,100,0.08915315568447113,0.061091113835573196,875.0996985435486
data2,STGCN,12,16,100,0.09091842919588089,0.0600925013422966,842.4758460521698
data2,STGCN,12,32,100,0.09420233964920044,0.0633762925863266,853.5720698833466
data2,STGCN,12,64,100,0.08879245072603226,0.05931080877780914,892.4179873466492
data2,STGCN,4,16,100,0.08179070800542831,0.05923648551106453,798.3695492744446
data2,STGCN,4,32,100,0.0797756016254425,0.05635514110326767,806.0081887245178
data2,STGCN,4,64,100,0.08241911232471466,0.058148063719272614,842.6971282958984
data2,STGCN,8,16,100,0.08928924053907394,0.060684118419885635,824.6876835823059
data2,STGCN,8,32,100,0.08515888452529907,0.05947735160589218,837.5498452186584
data2,STGCN,8,64,100,0.08553431183099747,0.05997195839881897,871.3085153102875
data2,STGCN,12,16,100,0.09027588367462158,0.06279800087213516,844.4236752986908
data2,STGCN,12,32,100,0.10189397633075714,0.0671309307217598,859.4940354824066
data2,STGCN,12,64,100,0.08608132600784302,0.06298594921827316,886.0149827003479
data2,STGCN,4,16,100,0.08163314312696457,0.057169485837221146,803.6919140815735
data2,STGCN,4,32,100,0.08459241688251495,0.05942725017666817,823.412260055542
data2,STGCN,4,64,100,0.08043957501649857,0.05687180906534195,844.262907743454
data2,STGCN,8,16,100,0.08906806260347366,0.062324732542037964,834.9239282608032
data2,STGCN,8,32,100,0.08709166944026947,0.06020936742424965,851.228823184967
data2,STGCN,8,64,100,0.08520689606666565,0.05925077199935913,863.3686301708221
data2,STGCN,12,16,100,0.08731463551521301,0.0610446035861969,844.1769151687622
data2,STGCN,12,32,100,0.0927741676568985,0.06504029780626297,858.0659415721893
data2,STGCN,12,64,100,0.08584681898355484,0.06107699126005173,882.9822483062744
data2,STGCN,4,16,100,0.08646519482135773,0.060488708317279816,802.3448739051819
data2,STGCN,4,32,100,0.08049172163009644,0.05683024972677231,810.1965043544769
data2,STGCN,4,64,100,0.08037342876195908,0.05701055750250816,832.3966736793518
data2,STGCN,8,16,100,0.08802303671836853,0.06623806804418564,826.2354207038879
data2,STGCN,8,32,100,0.08870124816894531,0.060688626021146774,834.165364742279
data2,STGCN,8,64,100,0.08912413567304611,0.0656694620847702,863.4706878662109
data2,STGCN,12,16,100,0.09430824965238571,0.062235575169324875,846.5998640060425
data2,STGCN,12,32,100,0.09372906386852264,0.06273022294044495,853.4457981586456
data2,STGCN,12,64,100,0.09402183443307877,0.06276839971542358,884.726405620575
data2,STGCN,4,16,100,0.08524160832166672,0.06050489842891693,807.1999461650848
data2,STGCN,4,32,100,0.08418609946966171,0.05935148894786835,1016.7102069854736
data2,STGCN,4,64,100,0.08027921617031097,0.05728868022561073,874.8572483062744
data2,STGCN,8,16,100,0.08553287386894226,0.05958199501037598,836.4252450466156
data2,STGCN,8,32,100,0.08696470409631729,0.06101192161440849,846.6774280071259
data2,STGCN,8,64,100,0.09169019758701324,0.06381851434707642,871.3467276096344
data2,STGCN,12,16,100,0.08439387381076813,0.060403939336538315,844.7026534080505
data2,STGCN,12,32,100,0.08645334839820862,0.06018221750855446,854.6010191440582
data2,STGCN,12,64,100,0.08621200919151306,0.06023511663079262,888.5491602420807
data2,STGCN,4,16,100,0.08624200522899628,0.060439664870500565,805.1884298324585
data2,STGCN,4,32,100,0.08303876966238022,0.060803309082984924,812.4820382595062
data2,STGCN,4,64,100,0.08089040219783783,0.057581495493650436,844.6370978355408
data2,STGCN,8,16,100,0.08880354464054108,0.06184929609298706,828.1195702552795
data2,STGCN,8,32,100,0.08692947030067444,0.06123587489128113,835.5443644523621
data2,STGCN,8,64,100,0.08622092753648758,0.060918763279914856,869.7675490379333
data2,STGCN,12,16,100,0.08704628795385361,0.06095469743013382,841.5750088691711
data2,STGCN,12,32,100,0.09287035465240479,0.0600256584584713,855.6492176055908
data2,STGCN,12,64,100,0.08843991905450821,0.060046713799238205,885.284601688385
data2,STGCN,4,16,100,0.08843762427568436,0.0620705708861351,800.1278898715973
data2,STGCN,4,32,100,0.08202081173658371,0.05911698937416077,812.8740229606628
data2,STGCN,4,64,100,0.08161696046590805,0.05834164842963219,662.3750357627869
data2,STGCN,8,16,100,0.08817458152770996,0.06084005907177925,620.1070592403412
data2,STGCN,8,32,100,0.08450928330421448,0.05993817746639252,627.6042528152466
data2,STGCN,8,64,100,0.08513316512107849,0.05904224514961243,651.5370090007782
data2,STGCN,12,16,100,0.09448789060115814,0.06393920630216599,630.8101842403412
data2,STGCN,12,32,100,0.0862189307808876,0.06024627014994621,646.0191524028778
data2,STGCN,12,64,100,0.09129389375448227,0.06301914900541306,670.1068754196167
