dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
identity matrix weights,original Loss,1,2,30,0.15256942808628082,0.12301237881183624,133.6536512374878
identity matrix weights,original Loss,1,2,30,0.15434181690216064,0.12420618534088135,133.69848465919495
identity matrix weights,original Loss,1,2,30,0.1522706151008606,0.12277594208717346,133.86174130439758
identity matrix weights,original Loss,1,2,30,0.15226013958454132,0.12278115749359131,133.69376969337463
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.90669751167297
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.75209212303162
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,133.94843411445618
identity matrix weights,original Loss,1,2,30,0.15434078872203827,0.12420539557933807,133.89524936676025
identity matrix weights,original Loss,1,2,30,1.0059653520584106,0.8391386866569519,134.01550221443176
identity matrix weights,original Loss,1,2,30,0.15380212664604187,0.12377500534057617,133.70033383369446
