dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data4,EPT-STGCN,4,16,50,0.08596614003181458,0.06006351485848427,410.7082567214966
data4,EPT-STGCN,4,32,50,0.08321273326873779,0.05820769444108009,415.96595001220703
data4,EPT-STGCN,4,64,50,0.08615871518850327,0.06006062403321266,405.8075182437897
data4,EPT-STGCN,8,16,50,0.08562465757131577,0.06078663840889931,338.5048747062683
data4,EPT-STGCN,8,32,50,0.08528567850589752,0.059608299285173416,422.19142270088196
data4,EPT-STGCN,8,64,50,0.08883117139339447,0.06415581703186035,399.6325044631958
data4,EPT-STGCN,12,16,50,0.08663620054721832,0.06335321813821793,318.3298316001892
data4,EPT-STGCN,12,32,50,0.08903845399618149,0.05985676869750023,321.2101185321808
data4,EPT-STGCN,12,64,50,0.09501779824495316,0.0643128827214241,336.0970664024353
data4,EPT-STGCN,4,16,50,0.08167814463376999,0.057287804782390594,303.9753837585449
data4,EPT-STGCN,4,32,50,0.0859675407409668,0.060748256742954254,302.25944352149963
data4,EPT-STGCN,4,64,50,0.08807437121868134,0.06255139410495758,320.5001132488251
data4,EPT-STGCN,8,16,50,0.08864888548851013,0.061610691249370575,312.4383342266083
data4,EPT-STGCN,8,32,50,0.09086494892835617,0.06279131025075912,313.0602226257324
data4,EPT-STGCN,8,64,50,0.08517167717218399,0.059546563774347305,325.2483322620392
data4,EPT-STGCN,12,16,50,0.09036874026060104,0.062412798404693604,317.4201338291168
data4,EPT-STGCN,12,32,50,0.08699613809585571,0.060741301625967026,321.85111951828003
data4,EPT-STGCN,12,64,50,0.09131507575511932,0.06177571043372154,420.60135674476624
data4,EPT-STGCN,4,16,50,0.08511272072792053,0.05933460593223572,405.59506607055664
data4,EPT-STGCN,4,32,50,0.084613136947155,0.05944789946079254,312.33533453941345
data4,EPT-STGCN,4,64,50,0.08044152706861496,0.0564734973013401,309.80442571640015
data4,EPT-STGCN,8,16,50,0.0869339257478714,0.059924639761447906,305.8264493942261
data4,EPT-STGCN,8,32,50,0.0894668698310852,0.06253848969936371,310.0628197193146
data4,EPT-STGCN,8,64,50,0.08749260753393173,0.06045658513903618,322.4381093978882
data4,EPT-STGCN,12,16,50,0.09009964019060135,0.06120462343096733,315.8009057044983
data4,EPT-STGCN,12,32,50,0.08719523251056671,0.05934868007898331,316.90047812461853
data4,EPT-STGCN,12,64,50,0.09076905995607376,0.060695044696331024,326.8304316997528
data4,EPT-STGCN,4,16,50,0.08346765488386154,0.05768520385026932,297.02938580513
data4,EPT-STGCN,4,32,50,0.08622989058494568,0.06092517077922821,301.5309839248657
