dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,X,24,64,100,0.2071409821510315,0.1886393427848816,644.2277374267578
data2,STGCN,X,4,16,100,0.17884886264801025,0.1651519387960434,605.7759103775024
data2,STGCN,X,4,32,100,0.19401516020298004,0.17668785154819489,615.5558812618256
data2,STGCN,X,4,64,100,0.18742558360099792,0.17140384018421173,631.5051922798157
data2,STGCN,X,8,16,100,0.19038113951683044,0.1684129536151886,616.6407799720764
data2,STGCN,X,8,32,100,0.1951332688331604,0.17289334535598755,639.6463813781738
data2,STGCN,X,8,64,100,0.19379499554634094,0.16689762473106384,658.2572481632233
data2,STGCN,X,12,16,100,0.19140979647636414,0.16850081086158752,636.4712147712708
data2,STGCN,X,12,32,100,0.20047755539417267,0.17502860724925995,649.6766684055328
data2,STGCN,X,12,64,100,0.19017435610294342,0.16724154353141785,671.3026711940765
data2,STGCN,X,24,16,100,0.22618728876113892,0.19436690211296082,598.0167393684387
data2,STGCN,X,24,32,100,0.2134236991405487,0.1917901188135147,852.1841652393341
data2,STGCN,X,24,64,100,0.24157977104187012,0.20540592074394226,1150.9032452106476
data2,STGCN,X,4,16,100,0.18574278056621552,0.17012181878089905,808.6832821369171
data2,STGCN,X,4,32,100,0.19018317759037018,0.17506743967533112,817.0069508552551
data2,STGCN,X,4,64,100,0.18339590728282928,0.16778883337974548,848.8570353984833
data2,STGCN,X,8,16,100,0.21347680687904358,0.18232683837413788,830.809065580368
data2,STGCN,X,8,32,100,0.20026375353336334,0.17643406987190247,838.4221029281616
data2,STGCN,X,8,64,100,0.19874541461467743,0.17788933217525482,871.8190801143646
data2,STGCN,X,12,16,100,0.1944798082113266,0.17091302573680878,851.5080134868622
data2,STGCN,X,12,32,100,0.19067880511283875,0.1756787747144699,862.3957047462463
data2,STGCN,X,12,64,100,0.19892440736293793,0.17666295170783997,891.7213129997253
data2,STGCN,X,24,16,100,0.22136232256889343,0.19461743533611298,796.5188524723053
data2,STGCN,X,24,32,100,0.24800021946430206,0.2114063799381256,810.6834344863892
data2,STGCN,X,24,64,100,0.20662453770637512,0.18780334293842316,850.1344680786133
data2,STGCN,X,4,16,100,0.18145813047885895,0.16630908846855164,807.6700594425201
data2,STGCN,X,4,32,100,0.18525530397891998,0.16956114768981934,814.2925672531128
data2,STGCN,X,4,64,100,0.17998367547988892,0.16565443575382233,841.777530670166
data2,STGCN,X,8,16,100,0.19077017903327942,0.1676284372806549,830.2313852310181
data2,STGCN,X,8,32,100,0.1946866363286972,0.172494575381279,837.4690721035004
data2,STGCN,X,8,64,100,0.2011229395866394,0.17659160494804382,869.5425593852997
data2,STGCN,X,12,16,100,0.20607183873653412,0.18020686507225037,848.6451268196106
data2,STGCN,X,12,32,100,0.19800786674022675,0.1741889864206314,859.2242012023926
data2,STGCN,X,12,64,100,0.20302020013332367,0.17470782995224,889.9279069900513
data2,STGCN,X,24,16,100,0.1996113508939743,0.17986400425434113,792.8360350131989
data2,STGCN,X,24,32,100,0.24681136012077332,0.21174897253513336,808.5524816513062
data2,STGCN,X,24,64,100,0.25476160645484924,0.21818318963050842,846.0747401714325
data2,STGCN,X,4,16,100,0.18552660942077637,0.16653530299663544,804.2165241241455
data2,STGCN,X,4,32,100,0.17895503342151642,0.16179542243480682,814.1120104789734
data2,STGCN,X,4,64,100,0.18095512688159943,0.16538524627685547,846.2198169231415
data2,STGCN,X,8,16,100,0.19866816699504852,0.17588691413402557,833.9794161319733
data2,STGCN,X,8,32,100,0.19062866270542145,0.16585801541805267,842.445817232132
data2,STGCN,X,8,64,100,0.19161251187324524,0.17237019538879395,872.5673320293427
data2,STGCN,X,12,16,100,0.19282102584838867,0.1738421618938446,852.7809503078461
data2,STGCN,X,12,32,100,0.19785892963409424,0.18486937880516052,857.8901019096375
data2,STGCN,X,12,64,100,0.19647669792175293,0.17374563217163086,890.3154010772705
data2,STGCN,X,24,16,100,0.24537621438503265,0.2184636890888214,800.6442329883575
data2,STGCN,X,24,32,100,0.24214784801006317,0.20584851503372192,817.3725912570953
data2,STGCN,X,24,64,100,0.27289167046546936,0.22834160923957825,856.6072478294373
data2,STGCN,X,4,16,100,0.1822901964187622,0.1640477180480957,813.035089969635
data2,STGCN,X,4,32,100,0.1861395686864853,0.16892461478710175,822.1089346408844
data2,STGCN,X,4,64,100,0.1776629388332367,0.16109240055084229,852.3863320350647
data2,STGCN,X,8,16,100,0.1985362321138382,0.17638090252876282,840.1896464824677
data2,STGCN,X,8,32,100,0.19600845873355865,0.16933579742908478,846.2443499565125
data2,STGCN,X,8,64,100,0.1939142346382141,0.17480309307575226,876.8773846626282
data2,STGCN,X,12,16,100,0.18920086324214935,0.17074443399906158,855.6450307369232
data2,STGCN,X,12,32,100,0.20817948877811432,0.18166492879390717,863.7043664455414
data2,STGCN,X,12,64,100,0.1929939240217209,0.1683737188577652,894.6949648857117
data2,STGCN,X,24,16,100,0.22665280103683472,0.2033742517232895,797.0213053226471
data2,STGCN,X,24,32,100,0.25732991099357605,0.21949219703674316,805.6159286499023
data2,STGCN,X,24,64,100,0.21800324320793152,0.19667941331863403,842.9913210868835
