"yU1","yU2","yU3","yU4","yU5","yU6","yU7","yU8","yU9","yU10","yU11","yU12","yU13","yU14","yU15","yU16","yU17","yU18","yU19","yU20","yU21","yU22","yU23","yU24","yU25","yU26","yU27","yU28","yU29","yU30","yU31","yU32","yU33","yU34","yU35","yU36","yU37","yU38","yU39","yU40","yU41","yU42","yU43","yU44"
1,0.917562575466497,0.714161542098812,0.983780267648513,0.772345839639418,0.702740650367063,0.643000103675074,0.953166656242359,0.962784051238124,0.8467355397264,0.767498572057223,0.928609420280393,0.883630527300153,0.764110186193386,0.716701455368792,0.496020096919437,0.612640762047006,0.325173405041035,0.41879426806767,0.481003351772042,0.194892148236154,0.0123287162513287,0.169218120985378,0.0597364440904493,0.08434586493296,-0.0442321171556442,0.26594304987066,0.839285633803929,-0.402029119067857,-0.325880260277179,0.278232042992728,0.381187494180881,0.148789672112144,0.263057879705017,0.333189650658737,0.200925307280547,0.145592592538915,0.165502516639313,0.182937082795812,0.259676193095388,0.291947103655418,0.356084385213254,0.647686353866085,0.301385755983329
0.917562575466497,1,0.68895678036022,0.910768973912396,0.822494376429839,0.618715630755002,0.57597040704197,0.901434117433703,0.911765147518661,0.685552593504069,0.616306441689823,0.862074535273669,0.850754764796187,0.575660536956392,0.56708973622833,0.354918116571271,0.43787902206126,0.167278275306605,0.336599501088523,0.36971268777304,0.112345202145547,-0.0368898969907037,0.0843171318287172,0.12093531908236,0.0504560201422518,0.0067791765557233,0.278786863914501,0.696220107933913,-0.287304991282378,-0.277663815523169,0.165032074044697,0.355155747340573,0.185847477702466,0.173889683231677,0.300950265016088,0.132064090777681,0.0697158218836255,0.0591879666657201,0.24645584401196,0.137944590654321,0.168000107520706,0.238895540734283,0.493416671355198,0.165674003459153
0.714161542098812,0.68895678036022,1,0.691367961333907,0.460892558858722,0.944103344577768,0.935089180820625,0.59708549118799,0.736298151183532,0.800041759071771,0.816153227670858,0.67978678965239,0.816106453841156,0.815709668350188,0.847311111162119,0.763443544453983,0.856426254136349,0.579292630854983,0.75337046490901,0.739677657984771,0.491288245983604,0.212236046335555,0.364136450564084,0.300330850207624,0.370834279297451,0.176852621743571,0.566983743301689,0.868206637053773,-0.200399257515943,-0.187611715439839,0.465725875581266,0.658962597033476,0.505481845605786,0.454667253081235,0.637780811124413,0.450246888601641,0.401051724971947,0.486639073895089,0.405707908188402,0.528856135353627,0.632348752719275,0.558833405280627,0.810616736386031,0.613897294341754
0.983780267648513,0.910768973912396,0.691367961333907,1,0.804042979126044,0.69085576720143,0.63540733602304,0.959497004681826,0.966231855247124,0.816920089955894,0.766848727353896,0.932625807559867,0.879975056522035,0.753259380496688,0.730704400840323,0.512356739872539,0.614884067623756,0.354322483667191,0.426979360046821,0.500405937736824,0.249496233783255,0.103783170409896,0.202225569620518,0.12741173477648,0.146104245062559,0.0561553085000391,0.314264777786777,0.825475049642913,-0.366860445173358,-0.264021450941007,0.344570985781361,0.419747693256636,0.205489837440688,0.320521786706109,0.403032387517995,0.259633600101371,0.197796289260437,0.216959382373406,0.251828778338082,0.310801863501767,0.328729640197513,0.406517057533622,0.636302692675299,0.314348268551029
0.772345839639418,0.822494376429839,0.460892558858722,0.804042979126044,1,0.376284762653185,0.326854592850518,0.846613143760907,0.789825112141978,0.586358056189309,0.307890461078009,0.697668024496804,0.697672842435793,0.402858434199358,0.422014792994244,0.203093502029986,0.286606303327377,-0.0812423868178727,0.0799070219569004,0.236885836561256,-0.177910876089394,-0.00806423832282039,-0.300845401383693,0.104164120735999,-0.239842034448617,-0.0268673672444858,0.155364908187952,0.538174565662875,-0.466281920023439,-0.282848298490354,-0.0703959254480019,0.220588431608749,0.190791513947008,-0.141513832083246,0.126084606798292,-0.183725288319879,-0.257226795302569,-0.133356794283094,0.145238189786301,-0.12482104653412,-0.0139943094822246,0.0374047941263676,0.292999363198338,-0.154036802652129
0.702740650367063,0.618715630755002,0.944103344577768,0.69085576720143,0.376284762653185,1,0.976361746625313,0.574984339650147,0.704031124055588,0.823301507652425,0.870589664414538,0.673082873825461,0.787671169963244,0.8777401994389,0.905317613252243,0.838294840013399,0.932718005567008,0.699180851883761,0.795529627078314,0.775105434837792,0.601418769009123,0.309423829453378,0.489846072661551,0.376559710548997,0.498668490743593,0.301755398062686,0.612939338450089,0.863497722881063,-0.0546656702740134,-0.0295744024190344,0.602056657436507,0.716568118936142,0.541576409157419,0.561608722522922,0.714336752308504,0.56481151186852,0.508711861133721,0.586728398995954,0.45624102950237,0.651592421688345,0.726742925663789,0.689419129403893,0.886559138070261,0.738708321131773
0.643000103675074,0.57597040704197,0.935089180820625,0.63540733602304,0.326854592850518,0.976361746625313,1,0.525772792605362,0.660720696357221,0.819958481950919,0.860203700446563,0.659341248248627,0.771766586517011,0.867931861702872,0.883960228004214,0.842025062000585,0.926113128511144,0.70705963445666,0.793514404011345,0.78996432132174,0.573515766073285,0.30589458283933,0.466012329474173,0.378228360625361,0.505547956455999,0.271499618989547,0.635595320361416,0.848167918392327,-0.096166766250548,-0.114912058462809,0.597877953152647,0.720533044750214,0.531574589050268,0.538509147908402,0.716121008280615,0.543501912569834,0.483140150637698,0.603681148431611,0.427317621853064,0.645608964807428,0.759431161429537,0.65846671305843,0.862274443393183,0.733902158559345
0.953166656242359,0.901434117433703,0.59708549118799,0.959497004681826,0.846613143760907,0.574984339650147,0.525772792605362,1,0.92901626338434,0.797957846279501,0.630561139023465,0.906477687057143,0.804590528355393,0.665381858479968,0.63398897550787,0.406403927434549,0.496825625345137,0.192625016406794,0.295926777014188,0.414057748629207,0.0870822665233035,0.0304537206271068,0.0507758474775069,0.0117187277647245,-0.0151300674808159,-0.0920486260111236,0.199540554363243,0.739308635024251,-0.486683603582513,-0.371521013585272,0.187369778512249,0.32080823405332,0.0794089503974712,0.141200715605835,0.251336201701407,0.104570790237031,0.0226048486677818,0.0576283357143334,0.116803848940574,0.154212074463367,0.177703975363648,0.264540566062743,0.540902682618393,0.153964992951766
0.962784051238124,0.911765147518661,0.736298151183532,0.966231855247124,0.789825112141978,0.704031124055588,0.660720696357221,0.92901626338434,1,0.829925811262484,0.755900302690701,0.897229548027437,0.905104559051653,0.727696067370393,0.689677769063918,0.528775436465417,0.605135578242105,0.327395107159726,0.442446172551269,0.510668306007451,0.236666421688713,0.0199994300910259,0.164840313423254,0.153255784615052,0.148494842073223,-0.00391320524862066,0.32088446768042,0.847417621039858,-0.392703724633604,-0.293572692321298,0.323766428349252,0.442302273789495,0.221058703015447,0.281932023144021,0.401439358565298,0.238383683234329,0.1750859963138,0.234838082245955,0.242982888858336,0.30681655553236,0.378278489389069,0.416611633801167,0.620552243963002,0.297895183247281
0.8467355397264,0.685552593504069,0.800041759071771,0.816920089955894,0.586358056189309,0.823301507652425,0.819958481950919,0.797957846279501,0.829925811262484,1,0.791636925139747,0.838247561388241,0.865002656207021,0.924337737007905,0.86240218188789,0.747685049012777,0.841307545588546,0.516395129664237,0.585341996307128,0.72646404235086,0.271554378669431,0.0556162852992344,0.169839477774458,0.162826304663054,0.188322196882337,-0.0420221638864903,0.431619415528581,0.929912145117242,-0.513508314422683,-0.415557214232891,0.382631983165088,0.55402036102725,0.302776710322222,0.257153743203745,0.463658390085292,0.245633772893063,0.16673639184213,0.373932772603907,0.200407003643488,0.405935548390904,0.559244505526709,0.475940236952359,0.82117367112001,0.483321649548097
