dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,EPT-STGCN,O,0,16,1,1.0181187391281128,0.8489760756492615,5.398019075393677
data2,EPT-STGCN,O,2,16,1,0.2073994129896164,0.1967369168996811,5.854817867279053
data2,EPT-STGCN,O,4,16,1,0.3126941919326782,0.28832879662513733,5.94086217880249
