dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,EPT-STGCN,X,24,16,100,0.24166086316108704,0.2020540088415146,806.9583220481873
data2,EPT-STGCN,X,24,32,100,0.23002541065216064,0.20501087605953217,818.924313545227
data2,EPT-STGCN,X,24,64,100,0.2618149220943451,0.22515344619750977,858.1335852146149
data2,EPT-STGCN,X,4,16,100,0.1788501739501953,0.15979410707950592,807.5315675735474
data2,EPT-STGCN,X,4,32,100,0.19848988950252533,0.18140460550785065,827.449676990509
data2,EPT-STGCN,X,4,64,100,0.17919370532035828,0.15849052369594574,850.6672723293304
data2,EPT-STGCN,X,8,16,100,0.1935659945011139,0.1701204925775528,839.8771343231201
data2,EPT-STGCN,X,8,32,100,0.19696518778800964,0.17128930985927582,837.7033767700195
data2,EPT-STGCN,X,8,64,100,0.19135452806949615,0.16578911244869232,868.9015760421753
data2,EPT-STGCN,X,12,16,100,0.2020983099937439,0.1721104234457016,845.872721195221
data2,EPT-STGCN,X,12,32,100,0.19242317974567413,0.1657762974500656,861.9456493854523
data2,EPT-STGCN,X,12,64,100,0.2060902863740921,0.17775723338127136,893.0383110046387
data2,EPT-STGCN,X,24,16,100,0.21736542880535126,0.19679242372512817,795.9480752944946
data2,EPT-STGCN,X,24,32,100,0.23310519754886627,0.1973077952861786,807.3893473148346
data2,EPT-STGCN,X,24,64,100,0.21190762519836426,0.18586128950119019,855.9297895431519
data2,EPT-STGCN,X,4,16,100,0.1911843866109848,0.16853739321231842,804.4189195632935
data2,EPT-STGCN,X,4,32,100,0.17990712821483612,0.15899521112442017,816.8554375171661
data2,EPT-STGCN,X,4,64,100,0.18169532716274261,0.1619948297739029,844.0593314170837
data2,EPT-STGCN,X,8,16,100,0.19421455264091492,0.17516089975833893,828.8016040325165
data2,EPT-STGCN,X,8,32,100,0.1953936517238617,0.17002123594284058,844.9520151615143
data2,EPT-STGCN,X,8,64,100,0.20034070312976837,0.17178404331207275,871.3650598526001
data2,EPT-STGCN,X,12,16,100,0.19404162466526031,0.16845370829105377,854.1658110618591
data2,EPT-STGCN,X,12,32,100,0.20184293389320374,0.17125356197357178,856.5513517856598
data2,EPT-STGCN,X,12,64,100,0.20207557082176208,0.17473234236240387,898.8958299160004
data2,EPT-STGCN,X,24,16,100,0.22726118564605713,0.1966862678527832,803.4372322559357
data2,EPT-STGCN,X,24,32,100,0.24631604552268982,0.20460259914398193,852.7524919509888
data2,EPT-STGCN,X,24,64,100,0.22982986271381378,0.1948968768119812,853.6990628242493
data2,EPT-STGCN,X,4,16,100,0.18080925941467285,0.16037589311599731,809.8612813949585
data2,EPT-STGCN,X,4,32,100,0.17916369438171387,0.15735739469528198,820.9948272705078
data2,EPT-STGCN,X,4,64,100,0.17697997391223907,0.15652017295360565,852.9946386814117
data2,EPT-STGCN,X,8,16,100,0.20513902604579926,0.177164226770401,835.789190530777
data2,EPT-STGCN,X,8,32,100,0.1939438432455063,0.1690043807029724,847.8731088638306
data2,EPT-STGCN,X,8,64,100,0.20580314099788666,0.17693762481212616,875.5271122455597
data2,EPT-STGCN,X,12,16,100,0.19931751489639282,0.17080940306186676,855.4072651863098
data2,EPT-STGCN,X,12,32,100,0.20285576581954956,0.1776282638311386,871.7009398937225
data2,EPT-STGCN,X,12,64,100,0.1912970244884491,0.1692325621843338,903.478597164154
data2,EPT-STGCN,X,24,16,100,0.23137575387954712,0.19841888546943665,806.8720483779907
data2,EPT-STGCN,X,24,32,100,0.23134030401706696,0.20175398886203766,815.5112771987915
data2,EPT-STGCN,X,24,64,100,0.279325395822525,0.22725573182106018,855.1493971347809
data2,EPT-STGCN,X,4,16,100,0.18112821877002716,0.16395705938339233,810.2004406452179
data2,EPT-STGCN,X,4,32,100,0.18320944905281067,0.16367195546627045,825.7883462905884
data2,EPT-STGCN,X,4,64,100,0.17907457053661346,0.15954534709453583,848.5704913139343
data2,EPT-STGCN,X,8,16,100,0.18959857523441315,0.1631779670715332,837.925374507904
data2,EPT-STGCN,X,8,32,100,0.19558513164520264,0.1707218587398529,850.7933762073517
data2,EPT-STGCN,X,8,64,100,0.19917725026607513,0.17388387024402618,875.9017238616943
data2,EPT-STGCN,X,12,16,100,0.18776847422122955,0.1696539670228958,852.7434442043304
data2,EPT-STGCN,X,12,32,100,0.20766109228134155,0.1787094622850418,862.7143454551697
data2,EPT-STGCN,X,12,64,100,0.19869312644004822,0.1747087836265564,891.4868845939636
data2,EPT-STGCN,X,24,16,100,0.2542644441127777,0.22235675156116486,795.1558952331543
data2,EPT-STGCN,X,24,32,100,0.221469908952713,0.1979825347661972,813.7113921642303
data2,EPT-STGCN,X,24,64,100,0.25445348024368286,0.2113121598958969,946.0495839118958
data2,EPT-STGCN,X,4,16,100,0.1830999106168747,0.16359730064868927,969.6928222179413
data2,EPT-STGCN,X,4,32,100,0.18638373911380768,0.1681431382894516,827.0920341014862
data2,EPT-STGCN,X,4,64,100,0.18923605978488922,0.16792450845241547,842.3593757152557
data2,EPT-STGCN,X,8,16,100,0.2070418745279312,0.1769568920135498,831.3475921154022
data2,EPT-STGCN,X,8,32,100,0.19782443344593048,0.16855116188526154,769.2497503757477
data2,EPT-STGCN,X,8,64,100,0.19462071359157562,0.1709628850221634,643.9293811321259
data2,EPT-STGCN,X,12,16,100,0.19795598089694977,0.1769857555627823,626.7774338722229
data2,EPT-STGCN,X,12,32,100,0.189322367310524,0.16540789604187012,638.1289081573486
data2,EPT-STGCN,X,12,64,100,0.2020244598388672,0.17277276515960693,666.2596712112427
data2,EPT-STGCN,X,24,16,100,0.2490164041519165,0.2067013531923294,592.8890578746796
data2,EPT-STGCN,X,24,32,100,0.21893179416656494,0.18324142694473267,607.2398197650909
data2,EPT-STGCN,X,24,64,100,0.2255612462759018,0.1930597424507141,637.9861326217651
