dataset,method,W,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19528652727603912,0.1651151478290558,135.49349546432495
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.9926291108131409,0.8397322297096252,135.6859519481659
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.1953832060098648,0.16521131992340088,135.34941506385803
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.2028210461139679,0.1644163578748703,135.66089248657227
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.20226991176605225,0.16333411633968353,135.31777358055115
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19680529832839966,0.1607659012079239,135.85549902915955
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.25160399079322815,0.1972561925649643,135.38470363616943
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.2530354857444763,0.19461092352867126,135.74271988868713
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.19432266056537628,0.15661399066448212,144.56055068969727
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.19428829848766327,0.15657171607017517,137.47609543800354
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.300081342458725,0.23245452344417572,137.0842728614807
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.30036163330078125,0.23483645915985107,136.71540093421936
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.3769284784793854,0.2852015495300293,136.29870200157166
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.32195407152175903,0.25519371032714844,136.936439037323
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19738195836544037,0.1663091480731964,137.01118564605713
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.21944549679756165,0.1827831119298935,136.7274866104126
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.20237746834754944,0.16348546743392944,136.24804282188416
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19915612041950226,0.16409121453762054,137.6029191017151
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.18619605898857117,0.15753977000713348,136.88107895851135
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19829605519771576,0.15899650752544403,137.15216946601868
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,136.2332057952881
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19000458717346191,0.1528313010931015,136.34691429138184
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.2069479078054428,0.1679074764251709,136.04453468322754
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.20296959578990936,0.16489441692829132,137.07507967948914
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.2023356556892395,0.16377057135105133,136.30782985687256
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1990818828344345,0.15930546820163727,136.94463229179382
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.26791611313819885,0.20092612504959106,136.47921133041382
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.2554302513599396,0.2010386437177658,141.70763397216797
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,1.0101349353790283,0.839929461479187,141.1946997642517
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.19432269036769867,0.1566140204668045,136.06174182891846
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.30035996437072754,0.23483532667160034,135.4970555305481
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2945062518119812,0.2219463288784027,136.31352734565735
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.340406209230423,0.2683306634426117,141.52614855766296
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.33539915084838867,0.26147374510765076,136.18401885032654
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.1972598284482956,0.1661858856678009,136.00567293167114
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.20517094433307648,0.1662328839302063,136.53654289245605
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19539278745651245,0.16521556675434113,135.39306354522705
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1889498233795166,0.16036783158779144,135.7647397518158
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.1859205812215805,0.15728886425495148,158.2081229686737
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1978512406349182,0.15627256035804749,135.97131896018982
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19527173042297363,0.16510546207427979,135.510094165802
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.9926291108131409,0.8397322297096252,136.0377812385559
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.1859154850244522,0.15729302167892456,135.5117166042328
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1859266310930252,0.15732795000076294,136.00039386749268
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,135.66516947746277
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.2012748122215271,0.15836384892463684,136.01832818984985
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.25543105602264404,0.20103991031646729,135.62429547309875
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.2518762946128845,0.19336213171482086,136.03792428970337
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.1943248063325882,0.15661737322807312,135.90365290641785
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.20498500764369965,0.1582384705543518,136.10659837722778
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,1.0599700212478638,0.8611974120140076,135.47610020637512
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.30036160349845886,0.2348364293575287,136.1033444404602
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.3404064476490021,0.26833075284957886,135.52706336975098
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3313119411468506,0.2531176507472992,135.98148584365845
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19726961851119995,0.16619572043418884,135.88846969604492
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.20383568108081818,0.1672600358724594,136.02144622802734
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19527986645698547,0.1651124358177185,135.64875555038452
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.20287299156188965,0.16467851400375366,136.15802907943726
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,135.5555236339569
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19370810687541962,0.15777772665023804,136.15371108055115
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,135.97523999214172
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19539128243923187,0.165215402841568,137.46269488334656
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.1952761709690094,0.16510988771915436,136.73025393486023
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1915963888168335,0.15275217592716217,136.8983051776886
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,139.26436305046082
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.18593500554561615,0.15732154250144958,136.543470621109
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.25543177127838135,0.20104114711284637,136.0160620212555
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.25180700421333313,0.19323891401290894,136.62257385253906
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.19431298971176147,0.15660160779953003,136.02837419509888
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.20628178119659424,0.16511379182338715,136.06171298027039
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,1.0599700212478638,0.8611974120140076,136.6604106426239
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2996428608894348,0.2320680320262909,148.30367946624756
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,1.0661227703094482,0.8646091222763062,136.26872062683105
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3537067472934723,0.27762648463249207,136.37753462791443
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.21853476762771606,0.17647649347782135,143.50780200958252
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.1973959505558014,0.16632354259490967,146.05492544174194
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19538307189941406,0.1652095764875412,136.84245562553406
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.2025042027235031,0.1598295420408249,135.81645727157593
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.1952793151140213,0.16511209309101105,135.5486660003662
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19222600758075714,0.1530628651380539,135.8658595085144
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19528450071811676,0.16511394083499908,135.35822796821594
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.20097041130065918,0.16323257982730865,135.8491883277893
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.2022775411605835,0.16305416822433472,135.38396644592285
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.20205074548721313,0.16356351971626282,135.97245144844055
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.18579088151454926,0.15710178017616272,135.61493182182312
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19969038665294647,0.15959715843200684,135.83680963516235
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.2523789405822754,0.19396427273750305,135.53355312347412
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.24954363703727722,0.19196158647537231,135.83955097198486
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.20980225503444672,0.1666124165058136,135.34351682662964
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.20783470571041107,0.16721168160438538,135.77357029914856
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.30038848519325256,0.23485863208770752,135.5496392250061
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.3003896474838257,0.234859436750412,135.98517417907715
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,1.0661227703094482,0.8646091222763062,136.36154508590698
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3200366497039795,0.2529444396495819,137.42237043380737
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19738231599330902,0.16630949079990387,136.3062605857849
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.22961029410362244,0.19840922951698303,136.45498538017273
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,137.07222366333008
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.2033691704273224,0.16004151105880737,137.63455510139465
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.20283304154872894,0.16472871601581573,136.28533411026
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.20548930764198303,0.16789008677005768,137.65512084960938
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.20273509621620178,0.1644902229309082,136.62561893463135
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1953931748867035,0.16521671414375305,136.65831899642944
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19527797400951385,0.16511143743991852,136.58618760108948
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.18584711849689484,0.1573707014322281,136.26514339447021
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.20155012607574463,0.16559484601020813,135.87543845176697
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.18590407073497772,0.15778356790542603,136.31551432609558
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.25659725069999695,0.20004309713840485,136.30643153190613
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.25171855092048645,0.19316339492797852,136.61027145385742
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.19431479275226593,0.15660347044467926,137.36232495307922
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.1996717005968094,0.16027197241783142,137.43162059783936
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.3003595173358917,0.2348351925611496,136.0916736125946
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2998255491256714,0.23223283886909485,136.53856563568115
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.3404042422771454,0.2683270275592804,136.9919421672821
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3347378075122833,0.26176008582115173,137.93068599700928
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19726894795894623,0.1661960929632187,136.1438159942627
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.20228777825832367,0.16536937654018402,136.3478639125824
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19527286291122437,0.16511006653308868,136.519189119339
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19203750789165497,0.15299716591835022,136.33008646965027
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.20320144295692444,0.16505727171897888,135.9841070175171
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19527994096279144,0.1651124656200409,136.56997346878052
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.1953926384449005,0.165215402841568,135.8811330795288
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1859210580587387,0.15730687975883484,136.64076900482178
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19528484344482422,0.165115088224411,136.03778314590454
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1953917145729065,0.16521570086479187,136.3236219882965
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,136.135005235672
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.20278117060661316,0.16072094440460205,136.36483311653137
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.2554323673248291,0.201042041182518,136.09212732315063
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.2519722580909729,0.19301776587963104,136.4638068675995
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.20413602888584137,0.16638757288455963,135.91690611839294
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.1943209171295166,0.15661074221134186,136.57103180885315
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.3003922700881958,0.23486176133155823,136.03464269638062
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.33051055669784546,0.24696433544158936,136.55306339263916
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.340406209230423,0.26833033561706543,135.92378425598145
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3205951452255249,0.2540368139743805,137.75824618339539
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.22959500551223755,0.19839929044246674,136.8701093196869
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.20488737523555756,0.16844284534454346,136.23657369613647
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.9926291108131409,0.8397322297096252,135.93328762054443
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19538269937038422,0.1652093231678009,136.40472888946533
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19528183341026306,0.1651138812303543,135.7495687007904
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19870449602603912,0.16673541069030762,136.44462895393372
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19539211690425873,0.16521599888801575,136.1924533843994
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.9926291108131409,0.8397322297096252,136.48696994781494
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19528517127037048,0.1651143729686737,136.04610538482666
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.1893814653158188,0.16080152988433838,136.43535709381104
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],2,30,0.19527478516101837,0.16510729491710663,136.2396695613861
arbitrary weights,Weighted Loss,1,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],4,30,0.19925755262374878,0.159479558467865,136.39651012420654
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.25543248653411865,0.2010422646999359,136.0252923965454
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.2519301176071167,0.19304674863815308,136.44838762283325
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.20711815357208252,0.1658993363380432,136.3220841884613
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.2006102055311203,0.16051945090293884,136.31093764305115
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.30036160349845886,0.2348363995552063,135.89216351509094
arbitrary weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.3003920614719391,0.23486170172691345,136.36849737167358
