dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,EPT-STGCN,X,4,16,100,0.188124880194664,0.16571646928787231,595.8197503089905
data2,EPT-STGCN,X,4,32,100,0.18432863056659698,0.1649533361196518,601.4795255661011
data2,EPT-STGCN,X,4,64,100,0.18503275513648987,0.16593946516513824,626.0226666927338
data2,EPT-STGCN,X,8,16,100,0.19864575564861298,0.17087368667125702,614.3339083194733
data2,EPT-STGCN,X,8,32,100,0.18947391211986542,0.16095119714736938,622.8836436271667
data2,EPT-STGCN,X,8,64,100,0.19180211424827576,0.16580730676651,657.083655834198
data2,EPT-STGCN,X,12,16,100,0.22118160128593445,0.18687668442726135,643.5001237392426
data2,EPT-STGCN,X,12,32,100,0.22939646244049072,0.18762309849262238,646.8525333404541
data2,EPT-STGCN,X,12,64,100,0.21045149862766266,0.18089672923088074,668.3647570610046
data2,EPT-STGCN,X,24,16,100,0.20944322645664215,0.17956754565238953,596.0848112106323
data2,EPT-STGCN,X,24,32,100,0.2648221254348755,0.21018162369728088,614.9284973144531
data2,EPT-STGCN,X,24,64,100,0.21562759578227997,0.18598321080207825,645.8336472511292
data2,EPT-STGCN,X,4,16,100,0.18440581858158112,0.16616764664649963,601.5265696048737
data2,EPT-STGCN,X,4,32,100,0.1913147270679474,0.17078141868114471,607.4755613803864
data2,EPT-STGCN,X,4,64,100,0.18023814260959625,0.1583106517791748,627.2224133014679
data2,EPT-STGCN,X,8,16,100,0.1958428919315338,0.16869479417800903,618.2648079395294
data2,EPT-STGCN,X,8,32,100,0.19162757694721222,0.167510986328125,635.7771573066711
data2,EPT-STGCN,X,8,64,100,0.19513832032680511,0.16739296913146973,662.2641994953156
data2,EPT-STGCN,X,12,16,100,0.18942029774188995,0.16351467370986938,627.7225308418274
data2,EPT-STGCN,X,12,32,100,0.2106933891773224,0.17809757590293884,639.879894733429
data2,EPT-STGCN,X,12,64,100,0.2005283534526825,0.1772565394639969,663.4803295135498
data2,EPT-STGCN,X,24,16,100,0.22174106538295746,0.18655137717723846,594.1463360786438
data2,EPT-STGCN,X,24,32,100,0.20426222681999207,0.18072158098220825,602.2422888278961
data2,EPT-STGCN,X,24,64,100,0.23998086154460907,0.20559951663017273,633.5251665115356
data2,EPT-STGCN,X,4,16,100,0.18343105912208557,0.1627887338399887,597.5109617710114
data2,EPT-STGCN,X,4,32,100,0.1803285926580429,0.16314838826656342,608.752763748169
data2,EPT-STGCN,X,4,64,100,0.18267428874969482,0.1622622311115265,627.260244846344
data2,EPT-STGCN,X,8,16,100,0.1973859667778015,0.16767403483390808,618.7112579345703
data2,EPT-STGCN,X,8,32,100,0.19109392166137695,0.16659827530384064,631.1626896858215
data2,EPT-STGCN,X,8,64,100,0.1953475922346115,0.1648629754781723,645.036789894104
data2,EPT-STGCN,X,12,16,100,0.20144109427928925,0.17410492897033691,629.5241839885712
data2,EPT-STGCN,X,12,32,100,0.18628628551959991,0.16456449031829834,637.0736782550812
data2,EPT-STGCN,X,12,64,100,0.19288690388202667,0.16935430467128754,660.5939140319824
data2,EPT-STGCN,X,24,16,100,0.22958999872207642,0.19181619584560394,587.9785678386688
data2,EPT-STGCN,X,24,32,100,0.23903197050094604,0.2047758251428604,598.3383111953735
data2,EPT-STGCN,X,24,64,100,0.22151881456375122,0.18672211468219757,634.7626221179962
data2,EPT-STGCN,X,4,16,100,0.1841365098953247,0.1622026264667511,604.0991191864014
data2,EPT-STGCN,X,4,32,100,0.17921878397464752,0.15919938683509827,603.0761015415192
data2,EPT-STGCN,X,4,64,100,0.1834375411272049,0.16499833762645721,629.9880230426788
data2,EPT-STGCN,X,8,16,100,0.21229231357574463,0.18209581077098846,617.7931244373322
data2,EPT-STGCN,X,8,32,100,0.20822499692440033,0.1767071783542633,623.5202076435089
data2,EPT-STGCN,X,8,64,100,0.19720862805843353,0.17076855897903442,641.3944504261017
data2,EPT-STGCN,X,12,16,100,0.20361144840717316,0.17657099664211273,635.1365983486176
data2,EPT-STGCN,X,12,32,100,0.20329797267913818,0.17833812534809113,644.821857213974
data2,EPT-STGCN,X,12,64,100,0.1924608200788498,0.1746334731578827,663.7765703201294
data2,EPT-STGCN,X,24,16,100,0.22702674567699432,0.18673492968082428,608.7181122303009
data2,EPT-STGCN,X,24,32,100,0.22893118858337402,0.19898466765880585,618.603184223175
data2,EPT-STGCN,X,24,64,100,0.2290751338005066,0.1974238157272339,634.3245937824249
data2,EPT-STGCN,X,4,16,100,0.1807667464017868,0.1599823236465454,609.8446142673492
data2,EPT-STGCN,X,4,32,100,0.18475326895713806,0.1656070351600647,612.0284109115601
data2,EPT-STGCN,X,4,64,100,0.18014255166053772,0.15919600427150726,632.2512006759644
data2,EPT-STGCN,X,8,16,100,0.19918835163116455,0.17233261466026306,621.2878720760345
data2,EPT-STGCN,X,8,32,100,0.20164929330348969,0.17265720665454865,636.9618721008301
data2,EPT-STGCN,X,8,64,100,0.19056668877601624,0.16539685428142548,660.6203970909119
data2,EPT-STGCN,X,12,16,100,0.19941358268260956,0.173300638794899,635.9831821918488
data2,EPT-STGCN,X,12,32,100,0.20337384939193726,0.17420567572116852,636.9158763885498
data2,EPT-STGCN,X,12,64,100,0.20128312706947327,0.17538663744926453,735.987555027008
data2,EPT-STGCN,X,24,16,100,0.25272488594055176,0.19893591105937958,609.6020560264587
data2,EPT-STGCN,X,24,32,100,0.21586056053638458,0.1913616806268692,612.9005191326141
data2,EPT-STGCN,X,24,64,100,0.2117019146680832,0.18071453273296356,639.4132599830627
data2,EPT-STGCN,X,4,16,100,0.18325991928577423,0.16184070706367493,595.5178334712982
data2,EPT-STGCN,X,4,32,100,0.1903899759054184,0.1678171008825302,612.6041822433472
data2,EPT-STGCN,X,4,64,100,0.18569107353687286,0.16574186086654663,638.9119470119476
data2,EPT-STGCN,X,8,16,100,0.19719713926315308,0.17188887298107147,628.0051746368408
data2,EPT-STGCN,X,8,32,100,0.19490385055541992,0.16950075328350067,631.6982772350311
data2,EPT-STGCN,X,8,64,100,0.20095892250537872,0.1733981966972351,653.4434533119202
data2,EPT-STGCN,X,12,16,100,0.18089209496974945,0.1610693782567978,629.8206384181976
data2,EPT-STGCN,X,12,32,100,0.2025873363018036,0.17620182037353516,633.5018701553345
data2,EPT-STGCN,X,12,64,100,0.20585891604423523,0.17212806642055511,663.1756010055542
data2,EPT-STGCN,X,24,16,100,0.2266610860824585,0.19483894109725952,597.2457091808319
data2,EPT-STGCN,X,24,32,100,0.2488613724708557,0.2069701850414276,604.0312249660492
data2,EPT-STGCN,X,24,64,100,0.25282832980155945,0.21330326795578003,641.1259603500366
data2,EPT-STGCN,X,4,16,100,0.17874951660633087,0.15832699835300446,614.2193632125854
data2,EPT-STGCN,X,4,32,100,0.17904363572597504,0.15866877138614655,614.1954638957977
data2,EPT-STGCN,X,4,64,100,0.1810407191514969,0.16430175304412842,632.2843871116638
data2,EPT-STGCN,X,8,16,100,0.20536598563194275,0.17562900483608246,625.5844924449921
data2,EPT-STGCN,X,8,32,100,0.19116918742656708,0.16242894530296326,625.2290945053101
data2,EPT-STGCN,X,8,64,100,0.19419001042842865,0.1690298169851303,649.9747071266174
