dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,EPT-STGCN,X,4,16,150,0.17819835245609283,0.15710583329200745,1423.7308192253113
data2,EPT-STGCN,X,4,32,150,0.18105539679527283,0.16290788352489471,1237.8044805526733
data2,EPT-STGCN,X,4,64,150,0.1835135519504547,0.16253197193145752,1266.8539361953735
data2,EPT-STGCN,X,8,16,150,0.19691666960716248,0.17060701549053192,1248.8081059455872
data2,EPT-STGCN,X,8,32,150,0.1993698924779892,0.17115673422813416,1266.948897600174
data2,EPT-STGCN,X,8,64,150,0.20222589373588562,0.17455315589904785,1316.4139430522919
data2,EPT-STGCN,X,12,16,150,0.19288405776023865,0.16794928908348083,1281.279143333435
data2,EPT-STGCN,X,12,32,150,0.20333261787891388,0.18854039907455444,1310.0327789783478
data2,EPT-STGCN,X,12,64,150,0.19039204716682434,0.16973181068897247,1347.2759592533112
data2,EPT-STGCN,X,24,16,150,0.22862085700035095,0.21128350496292114,1214.218938112259
data2,EPT-STGCN,X,24,32,150,0.22547760605812073,0.1892869621515274,1227.0106196403503
data2,EPT-STGCN,X,24,64,150,0.2399953156709671,0.21089452505111694,1280.2585031986237
data2,EPT-STGCN,X,4,16,150,0.1853228062391281,0.1674787402153015,1224.508603811264
data2,EPT-STGCN,X,4,32,150,0.1889289766550064,0.16749127209186554,1232.2430465221405
data2,EPT-STGCN,X,4,64,150,0.19101972877979279,0.17149274051189423,1267.162505865097
data2,EPT-STGCN,X,8,16,150,0.1938924342393875,0.16613101959228516,1264.4295680522919
data2,EPT-STGCN,X,8,32,150,0.19842441380023956,0.1721598356962204,1274.9471468925476
data2,EPT-STGCN,X,8,64,150,0.19746623933315277,0.16882702708244324,1316.4345445632935
data2,EPT-STGCN,X,12,16,150,0.19859585165977478,0.17099981009960175,1276.2239015102386
data2,EPT-STGCN,X,12,32,150,0.18915510177612305,0.16712456941604614,1313.8646926879883
data2,EPT-STGCN,X,12,64,150,0.19375988841056824,0.16863036155700684,1351.6968832015991
data2,EPT-STGCN,X,24,16,150,0.2363366335630417,0.1957537829875946,1216.780778169632
data2,EPT-STGCN,X,24,32,150,0.22087903320789337,0.19527462124824524,1239.3074090480804
data2,EPT-STGCN,X,24,64,150,0.22926755249500275,0.19338878989219666,1300.5439558029175
data2,EPT-STGCN,X,4,16,150,0.1826428771018982,0.16104653477668762,1230.7099330425262
data2,EPT-STGCN,X,4,32,150,0.18217918276786804,0.1600092351436615,1233.8263664245605
data2,EPT-STGCN,X,4,64,150,0.1862095445394516,0.1651424616575241,1272.735693693161
data2,EPT-STGCN,X,8,16,150,0.1901986002922058,0.16777515411376953,1251.2084527015686
data2,EPT-STGCN,X,8,32,150,0.19387714564800262,0.16920529305934906,1269.8267192840576
data2,EPT-STGCN,X,8,64,150,0.20178532600402832,0.17479246854782104,1316.584182024002
data2,EPT-STGCN,X,12,16,150,0.20087124407291412,0.17467059195041656,1287.1392781734467
data2,EPT-STGCN,X,12,32,150,0.20108453929424286,0.1719588041305542,1304.1732919216156
data2,EPT-STGCN,X,12,64,150,0.19516679644584656,0.17132215201854706,1346.5683271884918
data2,EPT-STGCN,X,24,16,150,0.23005051910877228,0.1938355416059494,1209.2196748256683
data2,EPT-STGCN,X,24,32,150,0.24774353206157684,0.20516268908977509,1236.6160085201263
data2,EPT-STGCN,X,24,64,150,0.24178537726402283,0.20649093389511108,1298.9905576705933
data2,EPT-STGCN,X,4,16,150,0.18492767214775085,0.16522066295146942,1215.2932813167572
data2,EPT-STGCN,X,4,32,150,0.18217195570468903,0.16174285113811493,1231.465925693512
data2,EPT-STGCN,X,4,64,150,0.18724068999290466,0.17088115215301514,1278.540232181549
data2,EPT-STGCN,X,8,16,150,0.2043536752462387,0.17341464757919312,1411.9308178424835
data2,EPT-STGCN,X,8,32,150,0.19411969184875488,0.16561321914196014,932.9272794723511
data2,EPT-STGCN,X,8,64,150,0.20139402151107788,0.1749388873577118,970.8876962661743
data2,EPT-STGCN,X,12,16,150,0.1964002251625061,0.1706378161907196,949.139945268631
data2,EPT-STGCN,X,12,32,150,0.20733635127544403,0.1896584928035736,951.1513569355011
data2,EPT-STGCN,X,12,64,150,0.198184996843338,0.17410123348236084,990.5332684516907
data2,EPT-STGCN,X,24,16,150,0.20991121232509613,0.18086875975131989,882.4748904705048
data2,EPT-STGCN,X,24,32,150,0.2505814731121063,0.2093023955821991,902.3487040996552
data2,EPT-STGCN,X,24,64,150,0.22812075912952423,0.19818083941936493,955.6090278625488
data2,EPT-STGCN,X,4,16,150,0.19152739644050598,0.17213495075702667,893.739518404007
data2,EPT-STGCN,X,4,32,150,0.20100876688957214,0.18657644093036652,1229.541434288025
data2,EPT-STGCN,X,4,64,150,0.1829589456319809,0.16307973861694336,1280.8760106563568
data2,EPT-STGCN,X,8,16,150,0.19160641729831696,0.16700586676597595,1254.1455874443054
data2,EPT-STGCN,X,8,32,150,0.2010376900434494,0.17284731566905975,1280.7907927036285
data2,EPT-STGCN,X,8,64,150,0.1923765242099762,0.1669783741235733,1314.054595708847
data2,EPT-STGCN,X,12,16,150,0.20195713639259338,0.17269524931907654,1290.332424879074
data2,EPT-STGCN,X,12,32,150,0.18889856338500977,0.16571132838726044,1296.46937084198
data2,EPT-STGCN,X,12,64,150,0.19119775295257568,0.17035651206970215,1350.6619272232056
data2,EPT-STGCN,X,24,16,150,0.23323234915733337,0.19267724454402924,1196.6916670799255
data2,EPT-STGCN,X,24,32,150,0.2262345403432846,0.19144569337368011,1242.729692697525
data2,EPT-STGCN,X,24,64,150,0.22735697031021118,0.19409553706645966,1284.6825544834137
data2,EPT-STGCN,X,4,16,150,0.18728722631931305,0.16551849246025085,1218.8106853961945
data2,EPT-STGCN,X,4,32,150,0.19060949981212616,0.1697661280632019,1232.6895451545715
data2,EPT-STGCN,X,4,64,150,0.18071173131465912,0.16121098399162292,1390.9723987579346
data2,EPT-STGCN,X,8,16,150,0.19158212840557098,0.16346772015094757,1296.2180976867676
data2,EPT-STGCN,X,8,32,150,0.19038107991218567,0.16238467395305634,1487.7628285884857
data2,EPT-STGCN,X,8,64,150,0.19945412874221802,0.17133279144763947,1364.2231616973877
data2,EPT-STGCN,X,12,16,150,0.19861699640750885,0.1729782223701477,1290.7626514434814
data2,EPT-STGCN,X,12,32,150,0.20231929421424866,0.17466506361961365,1296.672127008438
data2,EPT-STGCN,X,12,64,150,0.19302748143672943,0.1659044474363327,1345.3502073287964
data2,EPT-STGCN,X,24,16,150,0.24946147203445435,0.20664049685001373,1219.9790387153625
data2,EPT-STGCN,X,24,32,150,0.30897119641304016,0.24478252232074738,1217.1000480651855
data2,EPT-STGCN,X,24,64,150,0.20782487094402313,0.18270035088062286,1439.8604254722595
data2,EPT-STGCN,X,4,16,150,0.18100683391094208,0.16084186732769012,1661.406324148178
data2,EPT-STGCN,X,4,32,150,0.17875570058822632,0.15877275168895721,1280.8840742111206
data2,EPT-STGCN,X,4,64,150,0.1817072033882141,0.1624489277601242,1277.0469841957092
data2,EPT-STGCN,X,8,16,150,0.20164115726947784,0.17182131111621857,1254.9297888278961
data2,EPT-STGCN,X,8,32,150,0.20389965176582336,0.17449143528938293,1315.8689374923706
data2,EPT-STGCN,X,8,64,150,0.19697420299053192,0.17153620719909668,1488.9581742286682
data2,EPT-STGCN,X,12,16,150,0.2037627249956131,0.17401844263076782,1293.529744386673
data2,EPT-STGCN,X,12,32,150,0.19816742837429047,0.17262855172157288,1332.542804479599
data2,EPT-STGCN,X,12,64,150,0.18950796127319336,0.16854852437973022,1369.896287202835
data2,EPT-STGCN,X,24,16,150,0.22443997859954834,0.19203539192676544,1208.6946074962616
data2,EPT-STGCN,X,24,32,150,0.2974167466163635,0.24070510268211365,1238.0262899398804
data2,EPT-STGCN,X,24,64,150,0.2564730644226074,0.21437200903892517,1284.4123027324677
data2,EPT-STGCN,X,4,16,150,0.1830720156431198,0.16153393685817719,1235.8245306015015
data2,EPT-STGCN,X,4,32,150,0.1803627610206604,0.1632346659898758,1223.598058462143
data2,EPT-STGCN,X,4,64,150,0.18003647029399872,0.15746918320655823,1273.753071308136
data2,EPT-STGCN,X,8,16,150,0.19635674357414246,0.17178760468959808,1256.356283903122
data2,EPT-STGCN,X,8,32,150,0.1949983686208725,0.168399378657341,1275.500871181488
data2,EPT-STGCN,X,8,64,150,0.19965359568595886,0.17796190083026886,1382.3881225585938
data2,EPT-STGCN,X,12,16,150,0.1952538639307022,0.1715508997440338,1331.8471596240997
data2,EPT-STGCN,X,12,32,150,0.2025805115699768,0.1738094985485077,1406.1379706859589
data2,EPT-STGCN,X,12,64,150,0.1959732323884964,0.17071610689163208,1460.2659080028534
data2,EPT-STGCN,X,24,16,150,0.22522753477096558,0.19480520486831665,1241.2232019901276
data2,EPT-STGCN,X,24,32,150,0.24653150141239166,0.20703519880771637,1263.2562816143036
data2,EPT-STGCN,X,24,64,150,0.21931089460849762,0.19476328790187836,1293.7602002620697
data2,EPT-STGCN,X,4,16,150,0.18111902475357056,0.16103452444076538,1230.4942014217377
data2,EPT-STGCN,X,4,32,150,0.1799519807100296,0.1626461148262024,1237.5251805782318
data2,EPT-STGCN,X,4,64,150,0.183019757270813,0.16347306966781616,1290.0530321598053
data2,EPT-STGCN,X,8,16,150,0.19862140715122223,0.17597252130508423,1266.4491074085236
data2,EPT-STGCN,X,8,32,150,0.19586743414402008,0.16866327822208405,1282.664546251297
data2,EPT-STGCN,X,8,64,150,0.20079682767391205,0.1731908917427063,1325.6109783649445
data2,EPT-STGCN,X,12,16,150,0.19678997993469238,0.17151027917861938,1299.2910273075104
data2,EPT-STGCN,X,12,32,150,0.19441121816635132,0.16385404765605927,1469.3425800800323
data2,EPT-STGCN,X,12,64,150,0.20231857895851135,0.17474505305290222,1650.0048973560333
data2,EPT-STGCN,X,24,16,150,0.23580019176006317,0.2020045816898346,1206.0876319408417
data2,EPT-STGCN,X,24,32,150,0.3174669146537781,0.2342199981212616,1226.7961275577545
data2,EPT-STGCN,X,24,64,150,0.2736411392688751,0.22599627077579498,1276.8044011592865
data2,EPT-STGCN,X,4,16,150,0.18064458668231964,0.1600230485200882,1358.0139672756195
data2,EPT-STGCN,X,4,32,150,0.18517202138900757,0.16332153975963593,1478.7109577655792
data2,EPT-STGCN,X,4,64,150,0.18543635308742523,0.16343967616558075,1274.3293251991272
data2,EPT-STGCN,X,8,16,150,0.19519604742527008,0.16964250802993774,1250.7556450366974
data2,EPT-STGCN,X,8,32,150,0.1954013705253601,0.167025625705719,1568.5142602920532
data2,EPT-STGCN,X,8,64,150,0.19380788505077362,0.1628112494945526,1456.0739274024963
data2,EPT-STGCN,X,12,16,150,0.19769954681396484,0.17078065872192383,1287.0095686912537
data2,EPT-STGCN,X,12,32,150,0.18964366614818573,0.16561053693294525,1301.643343448639
data2,EPT-STGCN,X,12,64,150,0.23269516229629517,0.1987166404724121,1354.209712266922
data2,EPT-STGCN,X,24,16,150,0.23872224986553192,0.19582942128181458,1200.2695417404175
data2,EPT-STGCN,X,24,32,150,0.21136029064655304,0.1837160289287567,1226.0119547843933
data2,EPT-STGCN,X,24,64,150,0.22398169338703156,0.19226977229118347,1285.8779051303864
