dataset,method,W,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.9897828698158264,0.8411561846733093,137.03230094909668
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.19473733007907867,0.1636544018983841,136.42726516723633
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,1.004624605178833,0.8389522433280945,135.93344044685364
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.1989067792892456,0.16201157867908478,137.168039560318
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.1956186294555664,0.16090495884418488,136.1910789012909
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.1928059160709381,0.1592414230108261,136.82797479629517
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.9858043789863586,0.8659734725952148,136.4933271408081
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.2683727741241455,0.23742881417274475,137.56451535224915
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.9900099039077759,0.841007649898529,135.90562200546265
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.9900099039077759,0.841007649898529,136.28897523880005
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,0.20551073551177979,0.16362585127353668,136.2732424736023
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,1.0120930671691895,0.8403949737548828,137.93147134780884
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.24680374562740326,0.19371993839740753,136.3908088207245
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,1.031438946723938,0.8471527695655823,136.77069664001465
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,1.0101349353790283,0.839929461479187,136.20365452766418
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,1.0101349353790283,0.839929461479187,136.6841151714325
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,1.0599700212478638,0.8611974120140076,136.11315965652466
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2945016622543335,0.23041419684886932,136.90387773513794
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.3260606825351715,0.25690850615501404,136.62231969833374
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.30766940116882324,0.24335141479969025,137.36394333839417
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19450126588344574,0.16333633661270142,136.00849628448486
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.19447743892669678,0.16331630945205688,137.01621794700623
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.20501740276813507,0.1660151481628418,136.0090103149414
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19918757677078247,0.16218627989292145,136.07707810401917
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.19192087650299072,0.1586410403251648,136.90250396728516
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19224336743354797,0.15880687534809113,136.45523476600647
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.2682993412017822,0.23736684024333954,136.5375165939331
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.2683475911617279,0.2374071627855301,137.6733889579773
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.2084800750017166,0.17928914725780487,136.87919235229492
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.19636483490467072,0.16841378808021545,136.54820561408997
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,0.20551081001758575,0.1636252999305725,136.3591389656067
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,0.20551417768001556,0.16362759470939636,137.19288754463196
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.24679279327392578,0.1937159299850464,136.22439408302307
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.24680471420288086,0.19371971487998962,137.20188808441162
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.19015714526176453,0.15271170437335968,136.06865644454956
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.190196231007576,0.15273749828338623,137.63451862335205
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.29450178146362305,0.23041225969791412,136.3522343635559
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.29453516006469727,0.2304408699274063,136.35754895210266
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.3260623514652252,0.25690758228302,136.34411668777466
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,1.0661227703094482,0.8646091222763062,136.21362137794495
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19448617100715637,0.16332148015499115,136.68176317214966
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.19493845105171204,0.16393236815929413,137.04725646972656
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.20499493181705475,0.16600312292575836,137.07015204429626
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19652119278907776,0.1600038707256317,136.97192406654358
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.19541388750076294,0.16072426736354828,136.43008065223694
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19350753724575043,0.159846231341362,136.85036897659302
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.2552361786365509,0.22615040838718414,136.43922567367554
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.9858043789863586,0.8659734725952148,136.48778462409973
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.9900099039077759,0.841007649898529,136.13654088974
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.20845907926559448,0.17926691472530365,137.04668426513672
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,1.0120930671691895,0.8403949737548828,136.29250049591064
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,0.19999437034130096,0.15834668278694153,135.99793004989624
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.24187321960926056,0.1910874843597412,135.32463431358337
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.24679332971572876,0.19371631741523743,135.89252758026123
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,1.0101349353790283,0.839929461479187,135.3305082321167
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.19682610034942627,0.15856239199638367,136.35816860198975
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,1.0599700212478638,0.8611974120140076,135.7518208026886
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2944975793361664,0.23041026294231415,135.92893981933594
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,1.0661227703094482,0.8646091222763062,135.65525102615356
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3260732591152191,0.2569188177585602,136.23111033439636
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.9897828698158264,0.8411561846733093,135.660715341568
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.1945018470287323,0.16333609819412231,136.11669850349426
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.20499558746814728,0.1660025715827942,135.90771985054016
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19682621955871582,0.16033506393432617,135.97052645683289
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.191589817404747,0.15836995840072632,135.74185967445374
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19541524350643158,0.16072404384613037,136.09803581237793
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.9858043789863586,0.8659734725952148,135.74812531471252
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.26837173104286194,0.23742784559726715,136.23680305480957
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.20848186314105988,0.1792907565832138,135.74301385879517
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.20848165452480316,0.17929060757160187,135.92724585533142
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,1.0120930671691895,0.8403949737548828,135.86747097969055
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,0.20551206171512604,0.16362684965133667,136.10750818252563
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,1.031438946723938,0.8471527695655823,135.7411379814148
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.24678686261177063,0.19370794296264648,136.11377882957458
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,1.0101349353790283,0.839929461479187,135.65810871124268
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.19689510762691498,0.15863670408725739,136.06805872917175
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,1.0599700212478638,0.8611974120140076,136.01342368125916
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2945341169834137,0.23043964803218842,136.23473954200745
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,1.0661227703094482,0.8646091222763062,135.66554260253906
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.32607296109199524,0.256919801235199,136.37964844703674
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.9897828698158264,0.8411561846733093,135.84144806861877
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.19496387243270874,0.16398370265960693,136.0552203655243
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.20061154663562775,0.1630181521177292,135.83976793289185
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19870175421237946,0.16184984147548676,135.9314649105072
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.9976369738578796,0.8387143611907959,135.4502604007721
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.1924329251050949,0.15901441872119904,135.86998414993286
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.9858043789863586,0.8659734725952148,135.55361700057983
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.9858043789863586,0.8659734725952148,135.93149328231812
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.9900099039077759,0.841007649898529,135.38972067832947
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.1970723569393158,0.16945376992225647,137.2926778793335
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,1.0120930671691895,0.8403949737548828,136.01790642738342
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,0.19998110830783844,0.15869095921516418,136.95379400253296
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.2468041181564331,0.1937202513217926,136.37583017349243
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.2467857152223587,0.19371087849140167,136.02789974212646
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,1.0101349353790283,0.839929461479187,135.83526635169983
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.1976223587989807,0.1593993604183197,136.09707474708557
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.2945001423358917,0.23041047155857086,135.69541025161743
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2944912016391754,0.2304045706987381,135.9679913520813
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.32607969641685486,0.25692662596702576,136.13459181785583
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3260622024536133,0.2569085955619812,137.12900066375732
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19395805895328522,0.16267484426498413,135.9003984928131
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.19448155164718628,0.1633199006319046,136.26179218292236
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.20500917732715607,0.1660102903842926,135.81248426437378
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19638800621032715,0.16000396013259888,135.90637969970703
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.19550341367721558,0.16079694032669067,135.95279121398926
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19541765749454498,0.16072456538677216,136.10173773765564
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.2683137357234955,0.2373584806919098,136.30208373069763
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.2501065135002136,0.2221837043762207,136.73770809173584
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.9900099039077759,0.841007649898529,135.70166015625
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.9900099039077759,0.841007649898529,135.93846726417542
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,0.20551343262195587,0.1636308878660202,136.58345127105713
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,0.20551523566246033,0.16363298892974854,136.7284963130951
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.24681004881858826,0.1937248408794403,136.0233597755432
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.24680006504058838,0.19371718168258667,137.17256212234497
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.19021178781986237,0.15275171399116516,137.17455983161926
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.1901571899652481,0.15271113812923431,137.49455761909485
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,1.0599700212478638,0.8611974120140076,136.1621241569519
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.2945013642311096,0.23041388392448425,136.40811562538147
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.32606208324432373,0.25690731406211853,136.3380832672119
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,1.0661227703094482,0.8646091222763062,137.49663472175598
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.19450682401657104,0.1633431315422058,136.90524339675903
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.19450537860393524,0.1633399873971939,137.0339539051056
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.20499563217163086,0.166002556681633,136.11613750457764
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19859103858470917,0.16181479394435883,136.17527270317078
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.9976369738578796,0.8387143611907959,136.9248046875
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.9976369738578796,0.8387143611907959,137.46625471115112
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.2683592438697815,0.23741786181926727,135.70974588394165
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.9858043789863586,0.8659734725952148,136.19929361343384
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.2084818035364151,0.1792907565832138,136.55958700180054
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.9900099039077759,0.841007649898529,137.1362624168396
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,0.2055107057094574,0.16362527012825012,135.709974527359
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,0.2055107206106186,0.16362594068050385,137.6650424003601
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.24680428206920624,0.19371941685676575,136.44733810424805
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.2467983067035675,0.1937205195426941,136.3037610054016
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,0.19015604257583618,0.15271024405956268,136.06299948692322
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,0.19670987129211426,0.1585233211517334,135.91683793067932
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.2906029522418976,0.22862772643566132,135.9256730079651
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.29450318217277527,0.2304157018661499,136.32431626319885
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],2,30,0.3260623514652252,0.2569076418876648,136.27096557617188
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4,30,0.3051229417324066,0.24171209335327148,135.84100365638733
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],2,30,0.9897828698158264,0.8411561846733093,135.88468384742737
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],4,30,0.1944793313741684,0.16331756114959717,137.28347492218018
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,1.004624605178833,0.8389522433280945,137.12440586090088
identity matrix weights,Weighted Loss,1,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.20498698949813843,0.16599030792713165,136.96959495544434
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,30,0.9976369738578796,0.8387143611907959,136.13698077201843
identity matrix weights,Weighted Loss,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],4,30,0.19561834633350372,0.1609051376581192,136.6836748123169
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],2,30,0.26830098032951355,0.23734329640865326,135.90359950065613
identity matrix weights,Weighted Loss,1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],4,30,0.26831141114234924,0.2373562753200531,136.1324143409729
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],2,30,0.19647249579429626,0.16839395463466644,135.97069931030273
identity matrix weights,Weighted Loss,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,30,0.20847919583320618,0.17928817868232727,136.87793970108032
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],2,30,0.20551081001758575,0.1636252999305725,135.91432356834412
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4,30,0.197378009557724,0.15767575800418854,136.28956532478333
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],2,30,0.2468021959066391,0.19371889531612396,136.12924814224243
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],4,30,0.24679306149482727,0.1937161237001419,136.77909517288208
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2,30,1.0101349353790283,0.839929461479187,136.11775732040405
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4,30,1.0101349353790283,0.839929461479187,136.39900588989258
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],2,30,0.2945011556148529,0.2304115891456604,136.22499799728394
identity matrix weights,Weighted Loss,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],4,30,0.29450270533561707,0.2304152548313141,135.96982860565186
