dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,EPT-STGCN,X,12,64,150,0.19556158781051636,0.16988393664360046,993.8623640537262
data2,EPT-STGCN,X,24,16,150,0.2319360375404358,0.19332905113697052,896.5720324516296
data2,EPT-STGCN,X,24,32,150,0.22089716792106628,0.197686105966568,913.2144162654877
data2,EPT-STGCN,X,24,64,150,0.2096884399652481,0.18614810705184937,957.643073797226
data2,EPT-STGCN,X,4,16,150,0.18305380642414093,0.16328828036785126,891.4519581794739
data2,EPT-STGCN,X,4,32,150,0.18015316128730774,0.15757687389850616,913.4409806728363
data2,EPT-STGCN,X,4,64,150,0.1820320188999176,0.16061216592788696,941.7878155708313
data2,EPT-STGCN,X,8,16,150,0.1973256766796112,0.17063060402870178,926.683153629303
data2,EPT-STGCN,X,8,32,150,0.19687972962856293,0.1678016483783722,935.9009981155396
data2,EPT-STGCN,X,8,64,150,0.2022397518157959,0.17346087098121643,991.922351360321
data2,EPT-STGCN,X,12,16,150,0.1985514611005783,0.17193973064422607,957.2305104732513
data2,EPT-STGCN,X,12,32,150,0.19276456534862518,0.16809949278831482,967.6967236995697
data2,EPT-STGCN,X,12,64,150,0.20867134630680084,0.18001720309257507,990.1918907165527
data2,EPT-STGCN,X,24,16,150,0.23323723673820496,0.1994430422782898,889.019257068634
data2,EPT-STGCN,X,24,32,150,0.2666763663291931,0.21777662634849548,906.7476558685303
data2,EPT-STGCN,X,24,64,150,0.22209788858890533,0.18982866406440735,951.6164078712463
data2,EPT-STGCN,X,4,16,150,0.19567398726940155,0.17334099113941193,903.2616169452667
data2,EPT-STGCN,X,4,32,150,0.18209339678287506,0.16255730390548706,900.9138424396515
data2,EPT-STGCN,X,4,64,150,0.1806226670742035,0.15776124596595764,949.7095952033997
data2,EPT-STGCN,X,8,16,150,0.19472822546958923,0.17064189910888672,939.0693674087524
data2,EPT-STGCN,X,8,32,150,0.19459186494350433,0.1669778674840927,940.6994190216064
data2,EPT-STGCN,X,8,64,150,0.19536340236663818,0.16848133504390717,991.9831306934357
data2,EPT-STGCN,X,12,16,150,0.1945285052061081,0.16759885847568512,946.1188740730286
data2,EPT-STGCN,X,12,32,150,0.19895903766155243,0.17354579269886017,953.6739575862885
data2,EPT-STGCN,X,12,64,150,0.19082111120224,0.16455316543579102,994.2615320682526
data2,EPT-STGCN,X,24,16,150,0.22810250520706177,0.1914585381746292,918.9769327640533
data2,EPT-STGCN,X,24,32,150,0.25945937633514404,0.22842399775981903,944.9672231674194
data2,EPT-STGCN,X,24,64,150,0.22258731722831726,0.20042690634727478,972.3269429206848
data2,EPT-STGCN,X,4,16,150,0.19070228934288025,0.17046789824962616,896.7002403736115
data2,EPT-STGCN,X,4,32,150,0.17897441983222961,0.1588822603225708,910.5148799419403
data2,EPT-STGCN,X,4,64,150,0.18241721391677856,0.163318932056427,943.2058391571045
data2,EPT-STGCN,X,8,16,150,0.1934746950864792,0.16868507862091064,937.4797947406769
data2,EPT-STGCN,X,8,32,150,0.1936180144548416,0.17025050520896912,951.2537546157837
data2,EPT-STGCN,X,8,64,150,0.1959010511636734,0.1709064394235611,987.9415674209595
data2,EPT-STGCN,X,12,16,150,0.19024115800857544,0.1703980565071106,948.5891420841217
data2,EPT-STGCN,X,12,32,150,0.19257239997386932,0.1683783233165741,968.2365624904633
data2,EPT-STGCN,X,12,64,150,0.20189203321933746,0.17203035950660706,1011.7955453395844
data2,EPT-STGCN,X,24,16,150,0.21687103807926178,0.19375400245189667,902.0215504169464
data2,EPT-STGCN,X,24,32,150,0.2857590615749359,0.2405214160680771,910.0403852462769
data2,EPT-STGCN,X,24,64,150,0.2682725787162781,0.22299402952194214,967.1168520450592
