dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,EPT-STGCN,,4,64,150,0.18924881517887115,0.16637064516544342,1276.9040026664734
data2,EPT-STGCN,,8,16,150,0.19770735502243042,0.17017769813537598,1263.522206068039
data2,EPT-STGCN,,8,32,150,0.202780619263649,0.17211610078811646,1271.4969627857208
data2,EPT-STGCN,,8,64,150,0.20063748955726624,0.17144323885440826,1320.4221875667572
data2,EPT-STGCN,,12,16,150,0.18889960646629333,0.17187973856925964,1289.3428440093994
data2,EPT-STGCN,,12,32,150,0.21296736598014832,0.17554040253162384,1297.5863180160522
data2,EPT-STGCN,,12,64,150,0.1998726725578308,0.1733839213848114,1353.8655376434326
data2,EPT-STGCN,,24,16,150,0.22882412374019623,0.19412024319171906,1200.8190038204193
data2,EPT-STGCN,,24,32,150,0.254476934671402,0.21062779426574707,1221.8805167675018
data2,EPT-STGCN,,24,64,150,0.2934670150279999,0.23597577214241028,1284.7427308559418
data2,EPT-STGCN,,4,16,150,0.1818132996559143,0.15991462767124176,1207.5179328918457
data2,EPT-STGCN,,4,32,150,0.1854126751422882,0.16430987417697906,1220.5685427188873
data2,EPT-STGCN,,4,64,150,0.18650145828723907,0.1671913117170334,1261.9363713264465
data2,EPT-STGCN,,8,16,150,0.18986865878105164,0.16092586517333984,1244.5044839382172
data2,EPT-STGCN,,8,32,150,0.19361715018749237,0.17072825133800507,1259.9449574947357
data2,EPT-STGCN,,8,64,150,0.19609594345092773,0.1695827692747116,1302.4764013290405
data2,EPT-STGCN,,12,16,150,0.19801148772239685,0.17030425369739532,1270.1846034526825
data2,EPT-STGCN,,12,32,150,0.19059710204601288,0.16603156924247742,1286.6853075027466
data2,EPT-STGCN,,12,64,150,0.20057500898838043,0.17354245483875275,1333.8056242465973
data2,EPT-STGCN,,24,16,150,0.2567541301250458,0.21966421604156494,1196.8498594760895
data2,EPT-STGCN,,24,32,150,0.23071178793907166,0.20634016394615173,1213.4270858764648
data2,EPT-STGCN,,24,64,150,0.24911825358867645,0.2089705765247345,1290.2798736095428
data2,EPT-STGCN,,4,16,150,0.18787497282028198,0.16878287494182587,1207.2354066371918
data2,EPT-STGCN,,4,32,150,0.1813098043203354,0.15881921350955963,1223.1540384292603
data2,EPT-STGCN,,4,64,150,0.18066032230854034,0.15982599556446075,1266.5570368766785
data2,EPT-STGCN,,8,16,150,0.1834832727909088,0.1565081775188446,1240.999856710434
data2,EPT-STGCN,,8,32,150,0.20227371156215668,0.17676037549972534,1259.2912321090698
data2,EPT-STGCN,,8,64,150,0.19506937265396118,0.16878367960453033,1307.9699597358704
data2,EPT-STGCN,,12,16,150,0.1997247189283371,0.17272637784481049,1266.9413149356842
data2,EPT-STGCN,,12,32,150,0.20552018284797668,0.1757209748029709,1286.4472208023071
data2,EPT-STGCN,,12,64,150,0.19499315321445465,0.17248864471912384,1334.3917269706726
data2,EPT-STGCN,,24,16,150,0.22554753720760345,0.1886170506477356,1192.2708530426025
data2,EPT-STGCN,,24,32,150,0.2396816611289978,0.20798097550868988,1212.6277928352356
data2,EPT-STGCN,,24,64,150,0.22894558310508728,0.19935066998004913,1279.6460235118866
data2,EPT-STGCN,,4,16,150,0.1766240894794464,0.15524742007255554,1211.3001205921173
data2,EPT-STGCN,,4,32,150,0.18270985782146454,0.16298913955688477,1213.6304109096527
data2,EPT-STGCN,,4,64,150,0.17851348221302032,0.1585090309381485,1263.7738182544708
data2,EPT-STGCN,,8,16,150,0.18963219225406647,0.1641872525215149,1252.8739840984344
data2,EPT-STGCN,,8,32,150,0.20364926755428314,0.17540983855724335,1264.5335488319397
data2,EPT-STGCN,,8,64,150,0.19324560463428497,0.16576746106147766,1316.500646829605
data2,EPT-STGCN,,12,16,150,0.2037183791399002,0.17690163850784302,1285.5057735443115
data2,EPT-STGCN,,12,32,150,0.1967756748199463,0.17398284375667572,1290.0147392749786
data2,EPT-STGCN,,12,64,150,0.19788187742233276,0.17000406980514526,1347.4362888336182
data2,EPT-STGCN,,24,16,150,0.22249726951122284,0.18810652196407318,1199.5237307548523
data2,EPT-STGCN,,24,32,150,0.255760133266449,0.20460207760334015,1231.037347793579
data2,EPT-STGCN,,24,64,150,0.22217467427253723,0.18832558393478394,1288.791446685791
