"yU1","yU2","yU3","yU4","yU5","yU6","yU7","yU8","yU9","yU10","yU11","yU12","yU13","yU14","yU15","yU16","yU17","yU18","yU19","yU20","yU21","yU22","yU23","yU24","yU25","yU26","yU27","yU28","yU29","yU30","yU31","yU32","yU33","yU34","yU35","yU36","yU37","yU38","yU39","yU40","yU41","yU42","yU43","yU44"
1,0.907759100668583,0.741068831832639,0.968835370647473,0.504767766362897,0.544524976746219,0.527829574702507,0.803172492443386,0.781489079941053,0.712366118080602,0.409662421310778,0.781685886083797,0.697228085638151,0.565118011781393,0.519756664454375,0.45020975708821,0.436432508912771,0.222874212483772,0.403942014583736,0.474559987713439,0.356362630939642,0.399914608955413,0.337989841457149,0.274218856418289,0.327376409412827,0.277431713496239,0.378205461230377,0.598765665813751,0.0142879843369808,0.28012789052609,0.272324826304564,0.297177501799812,0.324338415005704,0.200399998876132,0.418341078593869,0.191519388706359,0.319641463942516,0.252507859969358,0.260074254772111,0.253351308051558,0.333139900550062,0.317922624866768,0.489568132319766,0.241758682704141
0.907759100668583,1,0.599509937212064,0.920283238129049,0.588439417896239,0.414327642247557,0.371534630849177,0.910378250850049,0.826197965882258,0.646181704771969,0.253578286886976,0.763142444833471,0.638937383822791,0.455121959135315,0.37317077578047,0.295437757314969,0.253405971536571,0.0874685308554276,0.268526312200393,0.314474673249058,0.282024000298937,0.287214212410226,0.235830374579858,0.136618635056703,0.240740371204453,0.190665807312698,0.282986119079149,0.510400618899549,-0.0934351441172192,0.196815394350098,0.180629278164039,0.156418960939576,0.211188931458046,0.118832520122409,0.275070588394016,0.0930327865451245,0.219562645771467,0.139727262865315,0.159351169495949,0.149273582701927,0.205120956635745,0.234324292496206,0.3288417554634,0.109905564340591
0.741068831832639,0.599509937212064,1,0.700021248542015,0.310621027412717,0.780338649137809,0.777506619799744,0.516218231780739,0.534939468398386,0.592425259825871,0.483883162738962,0.5909334238035,0.55626882457562,0.53170516125638,0.584734073468292,0.614039099159738,0.590349478102094,0.459547140158011,0.571844973563008,0.565767882955425,0.468912744036558,0.463217676240327,0.472249971875967,0.321267326413758,0.418040852213351,0.196708895760032,0.341662721539888,0.530023288230033,0.157300010338914,0.17177518302687,0.441577369432558,0.392051102549653,0.35419364379728,0.346914450814495,0.586838701388574,0.365674497228795,0.471020980746178,0.384739405658267,0.375450869546683,0.434312101785074,0.497987480461152,0.430397297975935,0.641880673359883,0.493860461749142
0.968835370647473,0.920283238129049,0.700021248542015,1,0.529554559737244,0.522486733310642,0.502420616292309,0.813706372790472,0.789274805217521,0.701559438623298,0.348824807820849,0.764093688828827,0.692851200231241,0.524881856102878,0.472781870132178,0.438930923421922,0.429042444461402,0.192243042077975,0.387737272306384,0.45976806380772,0.351416352643949,0.401462076521012,0.327170903256791,0.254428886847032,0.333576758090403,0.280553940559993,0.373474296994483,0.595395799753139,0.00233554812291797,0.272193081585591,0.283894690187421,0.277458760570393,0.311127590567661,0.184572596100506,0.415588218271198,0.171920054508705,0.284502126463061,0.267682182567473,0.255426391796801,0.242377776721374,0.309198724525668,0.338496742812807,0.479545234403152,0.196056292973574
0.504767766362897,0.588439417896239,0.310621027412717,0.529554559737244,1,0.278195680489889,0.2679589344262,0.528584186843074,0.602470082923861,0.239231084567567,0.0635687888154142,0.447390083591087,0.486729905613135,0.172912168223649,0.128757263208289,0.161347344063419,0.13922815137927,-0.0200430979492271,0.158222257652165,0.112960354431263,0.174225412775682,0.0190024074388695,0.145187228964673,0.0261068817141273,0.219790468548913,0.0729759290529958,0.0511985239919214,0.387314115372928,-0.056298867701722,0.205226080481968,0.194802133579777,-0.0484677889622253,0.0186669292808597,0.0878542638335531,0.0717533664076907,-0.00987069114672011,0.0673050260642355,0.0138725015841852,0.00762338021600897,0.181098810494339,0.136946317936322,0.154094280837938,0.147007635826082,0.0360879807393687
0.544524976746219,0.414327642247557,0.780338649137809,0.522486733310642,0.278195680489889,1,0.951307563628575,0.353876593297156,0.432387897146188,0.531765588371504,0.43725603321924,0.519114094968071,0.5275041638473,0.44486956563604,0.554520541824365,0.65425018745115,0.673523950053845,0.541973870056177,0.603303417408031,0.596046730717144,0.469847540013076,0.405497342401904,0.473656844202367,0.30865940126036,0.400939963565513,0.0558033142988875,0.329531138129536,0.536710816714615,0.217121033836219,0.13921043358079,0.474418191275885,0.39048693304168,0.381229693127122,0.421094792471347,0.542131291687155,0.439332143166282,0.46008021338775,0.366817615198218,0.332937836363762,0.520876767927607,0.556487262538589,0.429783656965707,0.666454049665304,0.581679120312033
0.527829574702507,0.371534630849177,0.777506619799744,0.502420616292309,0.2679589344262,0.951307563628575,1,0.311788921457986,0.405146456474666,0.503855450313408,0.40703222797588,0.464931219809808,0.473370468917221,0.394032439027425,0.472805781349044,0.594017594053316,0.62466811341351,0.540391388136034,0.529754325116652,0.550695234032799,0.423505797286681,0.384311575569848,0.419017348700326,0.295317374954413,0.364822867956968,0.0683612258213078,0.301938510019945,0.47146084862104,0.22029400151179,0.151508845832662,0.458272817657206,0.348020055432881,0.347837019127476,0.384470195556842,0.485703149336005,0.388582975087871,0.431968218043374,0.337775572912305,0.309606126835602,0.496946454486785,0.50773465345368,0.401764385000102,0.626470902495834,0.571463234529924
0.803172492443386,0.910378250850049,0.516218231780739,0.813706372790472,0.528584186843074,0.353876593297156,0.311788921457986,1,0.859253926074647,0.712492744140545,0.243540110754023,0.858944288464762,0.719687896530832,0.559960267509083,0.453778937602164,0.300282297254345,0.260786302104858,0.121832635421292,0.303353316897345,0.379701909417038,0.252808838654285,0.299304083080271,0.207321043380078,0.133651585725354,0.232305024342599,0.0913848524145505,0.340377971123808,0.584522112677868,-0.0533538581150605,0.208375187883076,0.181918337823614,0.223870671284629,0.301655580994336,0.11987158900605,0.287908976623714,0.115904468320453,0.239409325512604,0.163158039580579,0.140035966028997,0.14929986356638,0.231821395924751,0.227862866160364,0.339855426297138,0.135055063337432
0.781489079941053,0.826197965882258,0.534939468398386,0.789274805217521,0.602470082923861,0.432387897146188,0.405146456474666,0.859253926074647,1,0.667725214879155,0.328630178516741,0.857656277174096,0.830875857630914,0.585179520929283,0.509425115567032,0.41560578286371,0.347546272591483,0.27951265425976,0.41676123601796,0.499346815351257,0.433713330841592,0.39180729089129,0.377058179926589,0.289640336178368,0.389643371402237,0.257969544087181,0.461262219580783,0.696519267413599,0.0260519749549021,0.272423164738711,0.370948404388151,0.32007523332077,0.426304220881081,0.301726198923583,0.402445164419389,0.29137042017426,0.421171408475706,0.300973165255074,0.305114533256738,0.362161074895881,0.391791834395793,0.360788900085209,0.443160382539944,0.290255261508926
0.712366118080602,0.646181704771969,0.592425259825871,0.701559438623298,0.239231084567567,0.531765588371504,0.503855450313408,0.712492744140545,0.667725214879155,1,0.439333293179013,0.820900306373155,0.761388717425825,0.808601756431128,0.743877685654812,0.609635518301164,0.658115405905592,0.459492083255891,0.587108100984722,0.664236709377129,0.378412529241161,0.512873022053696,0.353014424536995,0.366910554927509,0.34691248533258,0.275672725691287,0.640258905416356,0.724081550934104,0.106527800593746,0.16704789537892,0.348162701862989,0.544096305460237,0.593290789345398,0.305681081797131,0.585855429803124,0.326249288938853,0.393164678592426,0.394163644953698,0.340431292589441,0.367342204958187,0.476709955475012,0.453643693900338,0.59255618801997,0.410226723588166
