"북춘천","철원","대관령","춘천","백령도","북강릉","강릉","서울","인천","원주","울릉도","수원","서산","청주","대전","추풍령","안동","포항","대구","전주","창원","광주","부산","목포","여수","흑산도","고창","홍성","제주","고산","진주","고창군","영광군","김해시","순창군","북창원","양산시","보성군","강진군","의령군","함양군","광양시","청송군","경주시"
1,0.932455131125142,0.841395353198404,0.979554227602283,0.768302299921256,0.800952648237918,0.786186564034282,0.890372511512177,0.874470019470242,0.881839173072971,0.759550565691202,0.882029577276307,0.848834978235434,0.830757949817465,0.811742910958318,0.796014260177806,0.811196377243924,0.725642820607655,0.791879822453183,0.781192450567426,0.756517710358093,0.787322666437528,0.753381185968071,0.766187293129838,0.763353623910575,0.699393638662523,0.792504446904701,0.825693355495032,0.709129639849383,0.74490825512671,0.748982565421054,0.780557516053994,0.78563007641323,0.746590794686115,0.794309719113322,0.726966838371029,0.751017536200573,0.770494172323642,0.756617443082131,0.761285488114149,0.779681659684994,0.75926794826308,0.790739729984015,0.730068383277175
0.932455131125142,1,0.795649343622711,0.928660982510468,0.781893121784337,0.754127406652113,0.73732213268559,0.88763187611185,0.87818750339301,0.850279074159895,0.718927210140881,0.869347005382542,0.824992662761391,0.785526256089107,0.771252928038594,0.753901341728036,0.764856480510567,0.684419788284234,0.758711570549116,0.744080903978825,0.715179564183207,0.755303542376189,0.722582165749701,0.733724336574859,0.730787044121633,0.672854269546667,0.76529723311149,0.796919480441518,0.687910672473939,0.730642767941858,0.713841489328247,0.741389895978694,0.757502484482276,0.711620620817776,0.750576431496744,0.688474799821137,0.713378220366873,0.742069895095744,0.731453248053894,0.719095802270935,0.739419628220009,0.72614309102093,0.747689048817314,0.685969850003751
0.841395353198404,0.795649343622711,1,0.838696593210551,0.718829698317896,0.913833309375052,0.913793318987627,0.775066817017735,0.775626255412283,0.849181628376926,0.799094147569678,0.805991766412018,0.79646823747703,0.822128192498302,0.824696818602255,0.843553251569469,0.866260038559659,0.805827686839587,0.843432168760462,0.805026662852293,0.797905719748048,0.795115136261181,0.7948010006064,0.773729594552028,0.790394414708032,0.680713142142482,0.783110089744405,0.795228860870224,0.738947435397242,0.73938496912304,0.801316447511963,0.788438736217219,0.789436186972398,0.788196679150196,0.816057848642468,0.788301946472328,0.805360421563211,0.795091833058882,0.765323434301035,0.808938446588598,0.816694610267825,0.793469186372728,0.85968919153295,0.817830650273811
0.979554227602283,0.928660982510468,0.838696593210551,1,0.775924121712392,0.801963076637503,0.784663976053699,0.890222411388016,0.88296054497371,0.887812247530017,0.76356173038254,0.884875498314784,0.846823181454044,0.834843578992557,0.817354322063721,0.805556839589139,0.821589796902834,0.736515039520173,0.801165769462608,0.78780759021651,0.762421650308684,0.793523636702771,0.757106938144663,0.773282648034711,0.76935796289499,0.715043702607908,0.801636168535618,0.829178095708066,0.717002839015343,0.750827241115861,0.761773251846308,0.787045258990792,0.793197011097724,0.749353742550758,0.801990212996794,0.734908851356354,0.755635038633937,0.783936038111539,0.765952532499809,0.76907084759575,0.78694986947057,0.768309400811311,0.801043240368818,0.733857383510067
0.768302299921256,0.781893121784337,0.718829698317896,0.775924121712392,1,0.706126346229887,0.696646959340126,0.743950726054845,0.817588159251825,0.696853228455382,0.635409084732831,0.760933832272632,0.765291902939534,0.682201854880002,0.693883021770605,0.697999525425493,0.69629498405473,0.651868644421698,0.698813569426225,0.682928224154851,0.687027000452225,0.672576828143477,0.680694103204926,0.714011885773232,0.706893039181959,0.683929678536402,0.695833010895985,0.737940327244262,0.68486855129232,0.729916887073582,0.711629309639955,0.684055511532051,0.704974926961036,0.689525286888136,0.68024321755187,0.667549133878671,0.665497457232455,0.714145855355222,0.69810696271061,0.700004673328831,0.71739240991119,0.702226284969527,0.674895586103382,0.65824726351564
0.800952648237918,0.754127406652113,0.913833309375052,0.801963076637503,0.706126346229887,1,0.975684724804472,0.734181184952534,0.752766338363611,0.816741603870105,0.779596170089083,0.790699668405592,0.794122725243392,0.814838181554038,0.82706813301364,0.851185793893663,0.870572352658393,0.804629875999944,0.831465482082028,0.804513726687823,0.781916915141098,0.779066317854081,0.782522188289799,0.759641832288408,0.775132200521303,0.662919897072561,0.771397116652279,0.801816756566225,0.727767068189102,0.723695508431354,0.79224703221165,0.782805453085252,0.77664978104525,0.776910529860821,0.807431924865791,0.7820282571757,0.795781052219901,0.785325051957306,0.747569603270037,0.810536089650802,0.815532699151018,0.770441599567495,0.843293434819165,0.819941936683279
0.786186564034282,0.73732213268559,0.913793318987627,0.784663976053699,0.696646959340126,0.975684724804472,1,0.71495800804222,0.731870632664546,0.810126529532786,0.770997064234201,0.774510119066512,0.776260797077275,0.801071989537236,0.807048859647609,0.836449623267801,0.859488785899377,0.799685829815105,0.816202356726916,0.79159228021455,0.773538834716748,0.768890635712729,0.773687348633217,0.748455032467807,0.767772792584713,0.663022195892287,0.763623403807836,0.787257950486833,0.726700874086436,0.71931535942873,0.784387157418744,0.767095438863525,0.767971104082666,0.768976933312356,0.792089547920303,0.778852871812685,0.784924535890008,0.776468133847032,0.739367153279453,0.803897608722241,0.805292224106314,0.764172384420383,0.833001076094905,0.809675247534497
0.890372511512177,0.88763187611185,0.775066817017735,0.890222411388016,0.743950726054845,0.734181184952534,0.71495800804222,1,0.90344156162,0.858445559301115,0.710450691458328,0.917782726254762,0.856385390151386,0.81737918862327,0.795402641201875,0.745761838047527,0.760933240716413,0.6901963123489,0.745912120735944,0.764251482723765,0.71197765078385,0.762956907554375,0.713886860983601,0.735719805525004,0.722441810568048,0.640298236015083,0.777757519546521,0.82543481360931,0.670880455505735,0.713168713289831,0.718053080009019,0.760616134772904,0.775479041306308,0.710754418191434,0.75220283515154,0.694272316417896,0.707706152317064,0.732347560057848,0.726991955295417,0.721429996570326,0.734240826337158,0.725543018920305,0.746989037650829,0.683961195438701
0.874470019470242,0.87818750339301,0.775626255412283,0.88296054497371,0.817588159251825,0.752766338363611,0.731870632664546,0.90344156162,1,0.843760640922929,0.751926493329005,0.918631887148501,0.893812988008605,0.818518825009673,0.815309943250585,0.785343897568229,0.787405387550602,0.738077904143434,0.778244861637551,0.793611526733702,0.772501439115451,0.797476404740239,0.766904786782616,0.800824133297969,0.783848216483084,0.727722419468451,0.820129474061467,0.860234149923138,0.719634282344683,0.763465684453978,0.778295558737882,0.798596402232927,0.823197776139634,0.761735719482943,0.79434000809212,0.745668116577227,0.760286333901112,0.795313144965412,0.780998082473176,0.773757974725061,0.792041013264428,0.776880107019272,0.769658170193672,0.733518525277095
0.881839173072971,0.850279074159895,0.849181628376926,0.887812247530017,0.696853228455382,0.816741603870105,0.810126529532786,0.858445559301115,0.843760640922929,1,0.792331319751042,0.901082134025808,0.875430507651658,0.901073459586221,0.886669493627527,0.851860858506763,0.873450083942166,0.792288042667525,0.835654014454304,0.856272259847767,0.787071651739733,0.836452921969352,0.785547514511274,0.80867940895352,0.787248834201529,0.713082401525655,0.84824370488412,0.874458254808138,0.746108085985772,0.765308640653171,0.785615621287644,0.834218675628022,0.838036030824006,0.781840723942545,0.847621697813335,0.773730142603866,0.79205979988517,0.806971619503213,0.795922994539368,0.799077291016871,0.818574357511517,0.794797905566712,0.852906880816664,0.784482691640211
